724,Edmond Memorial (OK),18.583,18.518,.220,23.330,6.867,(OK),69
725,Thomasville (AL),18.581,18.633,.322,23.137,6.234,(AL),50
726,Lima Catholic Central (OH),18.562,18.489,.245,23.899,7.270,(OH),51
727,Birmingham Ensley (AL),18.518,18.437,.402,21.115,6.495,(AL),89
728,Germantown (WI),18.517,18.695,.286,21.764,4.664,(WI),50
729,Burbank Saint Laurence (IL),18.501,18.306,.341,23.398,6.944,(IL),55
730,Haverhill (MA),18.490,18.362,.428,20.729,6.764,(MA),75
731,Asheville (NC),18.489,18.325,.368,23.134,7.991,(NC),102
732,Duncan (OK),18.464,18.554,.427,22.470,7.099,(OK),80
733,Greenville (SC),18.455,18.505,.307,23.661,7.509,(SC),65
734,Ahoskie Hertford County (NC),18.448,17.926,.297,25.404,7.642,(NC),50
735,Dallas Lincoln (TX),18.395,18.466,.383,21.526,5.937,(TX),60
736,Rockdale (TX),18.391,18.357,.355,22.001,7.969,(TX),53
737,Clinton (NC),18.388,18.222,.276,23.802,7.214,(NC),61
738,Fitzgerald (GA),18.373,18.505,.321,21.934,6.371,(GA),83
739,Cleveland Bradley Central (TN),18.339,18.327,.412,21.857,7.824,(TN),93
740,Oakdale (CA),18.330,18.360,.359,22.656,6.890,(CA),50
741,Bartlesville (OK),18.310,18.242,.315,21.796,6.601,(OK),100
742,Boston College High (MA),18.309,18.077,.499,21.257,6.693,(MA),79
743,College Station A&M Consolidated (TX),18.307,18.424,.310,21.840,7.573,(TX),80
744,Austin McCallum (TX),18.293,18.424,.360,22.218,7.458,(TX),70
745,McAlester (OK),18.290,18.450,.396,25.156,9.334,(OK),66
746,Mercersburg Academy (PA),18.288,18.376,.515,22.184,8.719,(PA),88
747,Barberton (OH),18.287,18.269,.367,21.931,8.199,(OH),109
748,Hartselle (AL),18.287,18.081,.338,22.291,6.802,(AL),73
749,Austin Anderson (TX),18.264,18.085,.402,24.261,8.645,(TX),61
750,Danville Boyle County (KY),18.231,17.756,.283,25.331,8.114,(KY),52
751,Evansville Reitz Memorial (IN),18.227,18.425,.411,20.908,9.965,(IN),85
752,Brenham (TX),18.226,18.341,.306,21.702,8.037,(TX),106
753,Hudson (OH),18.222,18.618,.367,21.365,5.359,(OH),57
754,Mansfield (OH),18.194,18.170,.380,23.174,8.065,(OH),68
755,Camden (SC),18.186,18.069,.387,21.212,5.530,(SC),83
756,Junction City (KS),18.165,18.092,.265,23.371,8.201,(KS),82
757,Cairo (GA),18.164,18.212,.390,21.315,6.190,(GA),96
758,Pampa (TX),18.164,17.748,.376,23.496,8.334,(TX),54
759,Lima (OH),18.149,17.832,.340,22.597,7.565,(OH),72
760,Brownsburg (IN),18.131,18.529,.381,24.266,7.729,(IN),56
761,Deerfield (IL),18.085,17.916,.378,21.820,6.260,(IL),55
762,Bay City (TX),18.083,18.124,.310,21.379,7.263,(TX),104
763,Clearfield (UT),18.077,18.031,.436,20.972,6.139,(UT),55
764,Gloucester (MA),18.075,18.117,.466,22.105,7.609,(MA),60
765,Linwood Mainland Regional (NJ),18.024,17.970,.444,20.553,5.389,(NJ),51
766,Mayfield (KY),18.017,17.951,.393,20.838,9.279,(KY),69
767,Blairstown Blair Academy (NJ),17.999,18.099,.402,21.317,8.208,(NJ),121
768,Baxley Appling County (GA),17.972,17.993,.324,22.089,6.198,(GA),63
769,Brookhaven (MS),17.966,18.087,.322,21.778,7.117,(MS),99
770,Altus (OK),17.929,17.841,.364,21.879,7.842,(OK),102
771,Lafayette Jefferson (IN),17.910,18.020,.293,23.537,8.667,(IN),67
772,Borger (TX),17.907,18.126,.396,22.396,7.727,(TX),90
773,Nashville (AR),17.901,17.502,.420,24.285,8.434,(AR),51
774,Elkhart Concord (IN),17.878,17.812,.282,23.147,7.227,(IN),52
775,Coatesville (PA),17.877,17.646,.428,21.334,8.215,(PA),110
776,Philadelphia Northeast (PA),17.870,17.881,.400,21.343,7.197,(PA),74
777,Lancaster Conestoga Valley (PA),17.860,17.855,.358,22.191,7.335,(PA),53
778,Jackson (MO),17.860,17.221,.229,24.376,8.795,(MO),55
779,McCalla McAdory (AL),17.849,17.998,.256,20.746,5.103,(AL),59
780,Hendersonville (TN),17.846,17.579,.370,21.491,6.665,(TN),61
781,Gretna (NE),17.839,18.058,.317,21.810,6.379,(NE),59
782,Elizabeth (NJ),17.836,17.817,.437,20.608,7.431,(NJ),107
783,Edgar (WI),17.816,17.448,.187,21.947,4.823,(WI),51
784,Malden (MA),17.802,17.829,.367,21.455,9.567,(MA),85
785,Lexington Henry Clay (KY),17.795,17.907,.327,22.788,7.604,(KY),65
786,Clairton (PA),17.791,17.707,.380,20.563,7.386,(PA),97
787,Philadelphia Frankford (PA),17.791,18.409,.344,20.911,6.618,(PA),59
788,Ashland North Schuylkill (PA),17.781,17.139,.373,21.987,6.839,(PA),54
789,San Benito (TX),17.768,17.867,.237,21.624,7.879,(TX),52
790,Greater Johnstown (PA),17.756,17.534,.476,22.271,9.297,(PA),93
791,Kokomo (IN),17.746,17.773,.381,22.820,8.102,(IN),62
792,Cincinnati Anderson (OH),17.738,17.221,.273,24.392,9.274,(OH),65
793,Saint Joseph Central (MO),17.720,17.819,.192,23.923,8.065,(MO),50
794,Charleston James Island (SC),17.719,17.638,.317,21.492,5.822,(SC),60
795,Clearwater (FL),17.712,17.495,.291,22.864,7.943,(FL),74
796,Kankakee Bishop McNamara (IL),17.704,17.505,.378,23.026,7.031,(IL),50
797,Galena Park (TX),17.684,17.610,.375,21.593,7.487,(TX),69
798,Newberry (SC),17.684,17.283,.405,22.030,6.073,(SC),50
799,Dallas Samuell (TX),17.683,17.897,.468,20.730,5.619,(TX),63
800,Macon Noxubee County (MS),17.667,17.435,.290,21.653,6.015,(MS),60
801,Erie McDowell (PA),17.665,17.640,.339,20.587,6.445,(PA),77
802,Grapevine (TX),17.653,17.746,.358,22.517,7.702,(TX),72
803,Lynn Classical (MA),17.643,17.729,.400,20.718,6.473,(MA),50
804,Neenah (WI),17.624,17.661,.226,19.428,3.986,(WI),52
805,Moline (IL),17.608,17.927,.249,23.013,8.191,(IL),74
806,Charlotte South Mecklenburg (NC),17.606,17.523,.328,22.456,6.193,(NC),59
807,Big Spring (TX),17.592,17.610,.367,23.102,8.931,(TX),105
808,Anniston (AL),17.587,17.655,.359,21.088,6.437,(AL),103
809,Wooster (OH),17.579,17.710,.386,22.960,8.871,(OH),56
810,La Porte (IN),17.578,18.181,.286,21.452,7.133,(IN),74
811,Avon (IN),17.575,17.107,.302,23.738,7.389,(IN),57
812,Chesterfield Parkway Central (MO),17.575,17.783,.301,21.325,5.605,(MO),58
813,Deerfield Academy (MA),17.542,17.591,.276,19.127,5.838,(MA),79
814,Hunting Valley University School (OH),17.540,17.541,.381,22.945,8.024,(OH),52
815,Michigan City (IN),17.538,17.575,.289,21.981,7.967,(IN),61
816,Ames (IA),17.528,17.466,.405,21.921,8.515,(IA),92
817,Benton (AR),17.523,17.348,.344,22.705,8.097,(AR),85
818,Cecilia (LA),17.515,17.431,.266,22.655,6.164,(LA),52
819,Lafayette Northside (LA),17.512,16.911,.334,21.921,5.899,(LA),52
820,Clifton (NJ),17.495,17.608,.419,20.154,7.502,(NJ),92
821,Birmingham Jackson-Olin (AL),17.470,17.704,.290,20.786,5.024,(AL),55
822,Cincinnati Purcell (OH),17.461,17.301,.327,20.523,8.904,(OH),50
823,Hillsdale Pascack Valley (NJ),17.441,17.929,.332,20.928,6.190,(NJ),57
824,Ironton (OH),17.440,17.214,.336,22.438,8.401,(OH),84
825,Elmhurst York (IL),17.434,17.329,.244,21.270,6.945,(IL),79
826,Jacksonville Parker (FL),17.424,17.489,.336,22.071,6.676,(FL),52
827,Carlsbad (CA),17.423,17.390,.340,21.577,6.197,(CA),62
828,Boise Bishop Kelly (ID),17.422,17.405,.466,22.484,7.241,(ID),51
829,Napoleon (OH),17.409,17.510,.347,21.636,7.283,(OH),56
830,Rome Darlington (GA),17.406,16.902,.357,21.164,6.060,(GA),58
831,Hammonton St. Joseph (NJ),17.396,17.159,.311,21.087,5.472,(NJ),54
832,Crestview (FL),17.375,17.178,.246,21.998,7.485,(FL),67
833,Angleton (TX),17.331,17.323,.275,21.224,7.783,(TX),97
834,Beloit West Branch (OH),17.287,17.187,.300,23.143,8.033,(OH),53
835,Cary-Grove (IL),17.263,17.401,.230,22.234,5.866,(IL),53
836,North Medford (OR),17.249,17.289,.594,22.479,8.548,(OR),66
837,Harvey Thornton Township (IL),17.246,17.349,.218,23.153,8.306,(IL),64
838,Gainesville (TX),17.244,17.019,.433,22.166,7.994,(TX),82
839,Lucedale George County (MS),17.231,17.077,.294,21.342,6.431,(MS),61
840,Pottsville (PA),17.211,16.671,.415,22.057,8.408,(PA),71
841,Birmingham Woodlawn (AL),17.206,17.092,.378,20.652,6.762,(AL),97
842,Billings West (MT),17.206,17.422,.166,22.508,7.039,(MT),60
843,Wetumpka (AL),17.191,17.189,.208,22.805,8.413,(AL),57
844,Indianapolis Franklin Central (IN),17.177,17.092,.279,21.991,6.356,(IN),53
845,Haines City (FL),17.171,17.239,.196,20.614,5.762,(FL),64
846,Fort Worth Brewer (TX),17.170,16.190,.323,22.251,8.492,(TX),57
847,North Platte (NE),17.158,17.164,.151,22.710,8.464,(NE),57
848,Akron Buchtel (OH),17.130,17.383,.322,19.137,5.725,(OH),80
849,Green Bay Bay Port (WI),17.128,16.948,.322,23.502,7.530,(WI),50
850,Fort Meade (FL),17.115,16.991,.280,22.192,6.302,(FL),52
851,Medford Lenape (NJ),17.095,17.283,.322,19.571,5.121,(NJ),50
852,Alcoa (TN),17.065,17.042,.228,20.552,6.892,(TN),95
853,Fork Union Military Academy (VA),17.063,17.183,.444,21.248,9.326,(VA),69
854,Cincinnati Purcell Marian (OH),17.062,17.353,.331,20.372,7.315,(OH),77
855,Charleston George Washington (WV),17.055,17.128,.344,23.612,8.015,(WV),53
856,Fort Worth Paschal (TX),17.055,16.909,.303,23.112,9.688,(TX),79
857,Indianapolis Pike (IN),17.038,17.081,.225,21.544,6.253,(IN),54
858,Keller (TX),17.038,17.429,.266,21.546,8.402,(TX),63
859,Fort Worth Wyatt (TX),17.020,16.958,.431,21.641,6.329,(TX),50
860,Grove City (OH),17.020,16.790,.319,23.144,8.771,(OH),62
861,Gibsonton East Bay (FL),17.012,17.377,.319,22.408,6.950,(FL),55
862,Kosciusko (MS),17.003,16.598,.312,21.561,6.935,(MS),67
863,Forsyth Mary Persons (GA),16.985,17.034,.317,20.585,5.946,(GA),69
864,Baton Rouge Broadmoor (LA),16.983,17.190,.414,20.580,6.179,(LA),57
865,Maryland Heights Pattonville (MO),16.975,17.143,.147,23.162,7.806,(MO),52
866,Key West (FL),16.951,16.979,.278,21.778,6.772,(FL),57
867,Beverly (MA),16.948,16.890,.363,19.769,7.429,(MA),90
868,Grand Rapids South Christian (MI),16.939,16.540,.300,22.916,7.275,(MI),51
869,Chattanooga Red Bank (TN),16.924,17.115,.339,20.031,6.831,(TN),76
870,Morgantown (WV),16.924,17.072,.277,21.997,8.027,(WV),72
871,Cameron C.H. Yoe (TX),16.905,17.013,.256,20.573,8.484,(TX),107
872,Pennington School (NJ),16.903,17.010,.360,21.915,9.904,(NJ),66
873,Cambridge-Isanti (MN),16.901,16.802,.340,21.909,7.690,(MN),61
874,Milan (TN),16.899,16.888,.340,21.760,7.880,(TN),60
875,Clinton (MS),16.894,16.831,.263,22.063,8.349,(MS),92
876,Hampton Kecoughtan (VA),16.873,16.711,.327,19.701,4.618,(VA),54
877,Lake Oswego (OR),16.858,16.801,.414,21.662,7.131,(OR),58
878,Topeka (KS),16.846,17.041,.199,23.882,8.844,(KS),61
879,Brunswick (OH),16.816,16.815,.306,20.998,6.992,(OH),63
880,Fort Lauderdale (FL),16.793,16.766,.263,20.122,6.119,(FL),66
881,Copperas Cove (TX),16.781,16.927,.337,23.215,10.420,(TX),76
882,Chicago Heights Marian Catholic (IL),16.777,16.885,.283,21.570,7.151,(IL),56
883,Bowling Green (KY),16.771,16.584,.194,21.401,7.300,(KY),85
884,Fresno Bullard (CA),16.764,16.407,.408,21.658,7.851,(CA),59
885,Sharon (PA),16.756,16.692,.441,21.121,7.971,(PA),65
886,Atlanta Washington (GA),16.738,16.608,.194,19.668,4.807,(GA),91
887,Bellaire (OH),16.730,16.677,.302,20.563,7.524,(OH),114
888,El Paso Eastwood (TX),16.730,16.713,.342,24.369,10.171,(TX),54
889,Lowell (MI),16.728,16.769,.170,22.198,7.676,(MI),64
890,Midlothian Manchester (VA),16.720,16.432,.226,22.362,7.527,(VA),56
891,Lakewood (OH),16.720,17.032,.349,19.769,7.096,(OH),77
892,Geneseo (IL),16.718,16.520,.267,21.618,7.676,(IL),76
893,Hattiesburg Oak Grove (MS),16.718,16.640,.216,23.138,7.957,(MS),55
894,Arlington Heights Saint Viator (IL),16.690,16.534,.229,21.597,6.725,(IL),61
895,Aurora (NE),16.687,16.485,.246,22.411,7.066,(NE),62
896,Dallas Adams (TX),16.685,16.775,.284,21.420,7.461,(TX),59
897,Columbus Kendrick (GA),16.669,16.699,.354,20.548,5.863,(GA),50
898,Chesapeake Oscar Smith (VA),16.653,16.596,.315,20.937,8.266,(VA),98
899,Imperial West Allegheny (PA),16.642,16.754,.288,20.068,5.906,(PA),58
900,Country Canyon (CA),16.629,16.048,.332,23.532,8.412,(CA),50
901,Annandale (VA),16.615,16.274,.339,20.991,7.039,(VA),68
902,Harrisburg Central Dauphin East (PA),16.610,16.996,.321,20.188,6.152,(PA),55
903,Austell South Cobb (GA),16.608,16.647,.196,20.842,6.521,(GA),71
904,Abbeville (SC),16.599,16.607,.305,22.042,7.476,(SC),75
905,Jeannette (PA),16.595,16.601,.425,21.478,9.258,(PA),84
906,Hickory (NC),16.593,16.537,.221,23.610,8.508,(NC),57
907,Chalmette (LA),16.589,16.667,.261,21.438,6.822,(LA),57
908,Dickinson (TX),16.583,16.512,.265,20.623,8.905,(TX),75
909,Batavia (IL),16.574,16.800,.171,22.004,6.790,(IL),63
910,Binghamton Central (NY),16.572,16.514,.340,19.028,9.420,(NY),68
911,Lee's Summit (MO),16.564,16.615,.142,22.897,7.886,(MO),54
912,Hopewell (VA),16.560,16.631,.316,22.278,7.844,(VA),68
913,Grand Rapids Forest Hills Central (MI),16.545,16.370,.296,20.393,5.548,(MI),55
914,Gastonia Huss (NC),16.541,16.367,.328,20.444,5.273,(NC),54
915,Drexel Hill Monsignor Bonner-Archbishop Prendergast (PA),16.537,16.176,.353,20.069,7.045,(PA),58
916,Derby (KS),16.533,16.310,.144,23.830,9.243,(KS),69
917,Dallas Hillcrest (TX),16.525,16.745,.315,21.405,8.036,(TX),70
918,McKees Rocks Montour (PA),16.515,16.580,.294,20.363,6.934,(PA),61
919,New Castle William Penn (DE),16.499,16.365,.433,18.534,5.369,(DE),50
920,Dacula (GA),16.474,16.523,.240,21.516,6.534,(GA),53
921,Augusta Academy of Richmond County (GA),16.465,16.633,.345,21.048,7.188,(GA),115
922,Alachua Santa Fe (FL),16.450,16.238,.229,23.436,8.591,(FL),57
923,Decatur (AL),16.445,16.634,.256,20.497,6.695,(AL),87
924,Fort Wayne North Side (IN),16.433,16.584,.267,21.384,8.072,(IN),72
925,Normal Community (IL),16.417,16.031,.399,22.427,8.114,(IL),54
926,Concord Clayton Valley Charter (CA),16.413,16.547,.291,21.077,7.398,(CA),59
927,Knoxville Fulton (TN),16.409,16.418,.267,21.971,8.140,(TN),58
928,Aiken (SC),16.394,15.863,.348,20.598,6.800,(SC),75
929,Brainerd (MN),16.393,16.616,.292,21.447,7.945,(MN),73
930,Birmingham Shades Valley (AL),16.388,16.607,.277,21.481,7.636,(AL),98
931,Norristown (PA),16.348,16.770,.400,19.922,8.108,(PA),78
932,Adel Cook (GA),16.347,16.645,.255,20.444,6.453,(GA),74
933,Gulfport Boca Ciega (FL),16.339,16.362,.059,21.026,6.295,(FL),57
934,Beaumont South Park (TX),16.334,16.211,.327,21.631,11.610,(TX),68
935,Kings Mountain (NC),16.331,16.574,.186,21.645,6.620,(NC),58
936,Danville (IL),16.330,16.245,.153,24.892,10.837,(IL),67
937,Kentwood (LA),16.327,16.416,.301,21.098,6.684,(LA),54
938,Battle Creek Central (MI),16.313,16.446,.280,21.503,9.748,(MI),116
939,Parma Heights Holy Name (OH),16.293,16.344,.387,19.454,6.192,(OH),52
940,Butte (MT),16.286,16.549,.236,19.813,7.615,(MT),110
941,Hazleton (PA),16.271,16.138,.315,20.889,8.579,(PA),82
942,Batesville (AR),16.263,16.207,.237,20.917,5.456,(AR),51
943,Crowley (LA),16.248,16.556,.244,21.914,7.818,(LA),62
944,Philadelphia (MS),16.247,16.109,.272,23.291,9.120,(MS),53
945,Hopkins Lower Richland (SC),16.244,16.295,.268,21.048,6.823,(SC),53
946,East Cleveland Shaw (OH),16.221,16.237,.298,19.295,6.885,(OH),94
947,Lincoln (NE),16.217,16.124,.220,20.318,7.378,(NE),76
948,Dearborn Divine Child (MI),16.215,15.875,.381,20.578,6.899,(MI),57
949,Escanaba (MI),16.206,16.278,.286,21.589,6.549,(MI),98
950,Edwardsville (IL),16.203,16.058,.200,22.301,8.260,(IL),76
951,Flint Central (MI),16.195,15.973,.209,20.560,8.606,(MI),64
952,Lexington Bryan Station (KY),16.157,16.457,.219,22.137,7.719,(KY),52
953,Augusta Westside (GA),16.146,16.118,.343,21.326,7.012,(GA),52
954,Bay City Central (MI),16.137,15.914,.343,20.979,9.253,(MI),96
955,Dallas (PA),16.135,15.807,.318,19.796,6.835,(PA),61
956,Hollidaysburg (PA),16.135,15.971,.385,20.198,8.173,(PA),75
957,D'Iberville (MS),16.134,16.054,.204,22.099,7.509,(MS),63
958,Mooresville (NC),16.095,15.966,.216,22.438,6.983,(NC),50
959,Oconomowoc (WI),16.093,15.984,.222,21.032,7.608,(WI),55
960,Bridge City (TX),16.087,15.862,.253,20.827,8.117,(TX),63
961,Norfolk Norview (VA),16.071,16.189,.363,19.541,5.926,(VA),53
962,Farrell (PA),16.068,16.299,.396,20.406,8.507,(PA),76
963,Charlotte Catholic (NC),16.052,15.845,.289,22.414,6.728,(NC),57
964,Loveland (OH),16.031,16.157,.293,20.899,7.118,(OH),51
965,Ponca City (OK),16.027,15.803,.181,21.938,8.217,(OK),57
966,Council Bluffs Lewis Central (IA),16.026,15.724,.189,22.248,7.818,(IA),51
967,La Mirada (CA),16.024,15.776,.289,20.999,7.392,(CA),53
968,Central York (PA),16.021,16.029,.260,22.234,8.892,(PA),61
969,Harrison (OH),16.015,15.837,.271,23.380,8.880,(OH),57
970,Pittsburgh Seton LaSalle (PA),15.999,16.058,.425,19.554,6.813,(PA),54
971,Covington Newton (GA),15.993,15.654,.208,20.194,6.731,(GA),68
972,Geneva (IL),15.977,16.130,.253,22.459,7.905,(IL),56
973,Pasadena Muir (CA),15.977,16.100,.360,20.601,7.655,(CA),51
974,Lakewood (CA),15.970,15.809,.328,21.564,8.055,(CA),54
975,Martins Ferry (OH),15.962,15.875,.249,20.994,8.670,(OH),79
976,Olympia (WA),15.921,16.095,.527,21.299,7.703,(WA),60
977,Dinwiddie (VA),15.920,16.317,.122,23.467,8.660,(VA),52
978,Atlantic City (NJ),15.917,16.052,.398,18.957,7.594,(NJ),125
979,Fort Washington Germantown Academy (PA),15.915,15.709,.348,21.421,9.941,(PA),109
980,Perryton (TX),15.902,15.923,.237,20.161,8.181,(TX),50
981,Doylestown Central Bucks West (PA),15.877,15.788,.315,19.604,7.824,(PA),84
982,Elyria Catholic (OH),15.862,15.986,.386,21.247,7.678,(OH),52
983,Las Cruces (NM),15.862,15.873,.250,22.295,8.811,(NM),66
984,Canton Cherokee (GA),15.858,16.242,.153,21.760,8.038,(GA),63
985,Evans (GA),15.850,16.127,.244,20.666,6.485,(GA),58
986,Lubbock (TX),15.843,15.790,.352,22.748,10.149,(TX),72
987,La Habra (CA),15.838,16.187,.244,21.731,7.946,(CA),56
988,Jacksonville Bishop Kenny (FL),15.825,16.034,.190,21.119,7.193,(FL),54
989,Grenada (MS),15.803,15.508,.194,20.218,6.922,(MS),75
990,Harrisonville (MO),15.792,15.769,.266,21.644,7.000,(MO),53
991,Ambridge (PA),15.787,15.967,.388,19.696,8.800,(PA),102
992,Bridgewater-Raritan (NJ),15.785,15.563,.373,19.963,6.943,(NJ),59
993,Saint Joseph (MI),15.781,15.948,.316,22.213,9.074,(MI),51
994,Andrews (TX),15.772,15.642,.276,21.960,10.052,(TX),88
995,Jamestown Ragsdale (NC),15.766,15.828,.182,21.480,6.274,(NC),53
996,Beavercreek (OH),15.745,15.335,.258,21.590,7.946,(OH),60
997,Navasota (TX),15.711,15.225,.222,21.023,10.224,(TX),64
998,Manchester (GA),15.709,15.658,.241,20.178,6.544,(GA),56
999,Paulsboro (NJ),15.709,16.442,.410,20.307,7.783,(NJ),56
1000,Paducah Tilghman (KY),15.703,15.835,.301,19.632,9.214,(KY),61

(1000 rows affected)
