Alias_Name,GameCount,Standardized_Name
Cincinnati Winton Woods (OH),347,Cincinnati Winton Woods (OH)
Cincinnati Withrow (OH),571,Cincinnati Withrow (OH)
Cincinnati Woodward (OH),63,Cincinnati Woodward (OH)
Cincinnati Wyoming (OH),761,Cincinnati Wyoming (OH)
CincinnatiWoodward (OH),440,Cincinnati Woodward (OH)
"Cincinnatti Elder Opp """"Highlands"""" (OH)",2,
Circleville (OH),507,Circleville (OH)
Circleville Logan Elm (OH),503,Circleville Logan Elm (OH)
Clarington River (OH),1,
Clarksville Clinton Massie (OH),179,Clarksville Clinton-Massie (OH)
Clarksville Clinton-Massie (OH),374,Clarksville Clinton-Massie (OH)
Claymont (OH),1,
Clayton Northmont (OH),665,Clayton Northmont (OH)
Claytown (OH),1,
Clearcreek (OH),1,
Clermont Northeastern (OH),6,
Cleveland Addams (OH),5,
Cleveland Benedictine (OH),745,Cleveland Benedictine (OH)
Cleveland Cathedral Latin (OH),440,Cleveland Cathedral Latin (OH)
"Cleveland Cathedral Latin Opp """"Youngstown"""" (OH)",1,
Cleveland Central (OH),81,
Cleveland Central Catholic (OH),333,Cleveland Central Catholic (OH)
Cleveland Collingwood (OH),1,
Cleveland Collingwood Reserves (OH),1,
Cleveland Collinwood (OH),534,Cleveland Collinwood (OH)
Cleveland Commerce (OH),2,
Cleveland Cuyahoga Heights (OH),479,Cleveland Cuyahoga Heights (OH)
Cleveland East (OH),386,Cleveland East (OH)
Cleveland East Tech (OH),17,Cleveland East Tech (OH)
Cleveland East Technical (OH),488,Cleveland East Tech (OH)
Cleveland Glenville (OH),560,Cleveland Glenville (OH)
Cleveland Hayes Vo-Tech (OH),1,
Cleveland Heights (OH),945,Cleveland Heights (OH)
Cleveland Heights Alumni (OH),1,
Cleveland Heights Lutheran East (OH),256,Cleveland Heights Lutheran East (OH)
"Cleveland Heights Opp """"Warren"""" (OH)",2,
Cleveland Heights University for Boys (OH),1,Cleveland Heights University for Boys (OH)
Cleveland Heights University School for Boys (OH),1,Cleveland Heights University for Boys (OH)
Cleveland Holy Name (OH),33,
Cleveland Holy Trinity (OH),18,
Cleveland John Adams (OH),388,Cleveland John Adams (OH)
Cleveland John F (OH),19,Cleveland John F. Kennedy (OH)
Cleveland John F Kennedy (OH),355,Cleveland John F. Kennedy (OH)
Cleveland John F. Kennedy (OH),43,Cleveland John F. Kennedy (OH)
Cleveland John Hay (OH),342,Cleveland John Hay (OH)
Cleveland John Marshall (OH),479,Cleveland John Marshall (OH)
Cleveland Kennedy-Johnstown Northridge (OH),1,
Cleveland Knights (OH),24,
Cleveland Lakewood (OH),1,
Cleveland Latin (OH),1,
Cleveland Lincoin (OH),1,Cleveland Lincoln (OH)
Cleveland Lincoln (OH),94,Cleveland Lincoln (OH)
Cleveland Lincoln West (OH),295,Cleveland Lincoln West (OH)
Cleveland Lincoln-West (OH),92,
Cleveland Longwood (OH),7,
Cleveland Loyola Jesuit (OH),5,
Cleveland Lutheran (OH),2,
Cleveland Orange (OH),2,
Cleveland Our Lady of Lourdes (OH),3,
