Alias_Name,GameCount,Standardized_Name
Hanover Township (PA),148,Hanover Township (PA)
Hanover Township Hanover Area (PA),1063,Hanover Township Hanover Area (PA)
Harborcreek (PA),622,Harborcreek (PA)
Harborcreek Harbor Creek (PA),124,Harborcreek (PA)
Harborcreek Harborcreek Harbor Creek (PA),104,Harborcreek (PA)
Harmony SenecaValley (PA),628,Harmony Seneca Valley (PA)
Harmony Seneca Valley (PA),10,Harmony Seneca Valley (PA)
Harrisburg (PA),622,Harrisburg (PA)
Harrisburg Academy (PA),131,Harrisburg Academy (PA)
Harrisburg Bishop McDevitt (PA),1215,Harrisburg Bishop McDevitt (PA)
Harrisburg Central (PA),252,Harrisburg Central (PA)
Harrisburg Central Dauphin (PA),891,Harrisburg Central Dauphin (PA)
Harrisburg Central Dauphin East (PA),683,Harrisburg Central Dauphin East (PA)
Harrisburg Dauphin County Tech (PA),11,Harrisburg Dauphin County Tech (PA)
Harrisburg Dauphin County Technical (PA),10,Harrisburg Dauphin County Tech (PA)
Harrisburg John Harris (PA),522,Harrisburg John Harris (PA)
Harrisburg Lower Paxton (PA),233,Harrisburg Lower Paxton (PA)
Harrisburg Susquehanna Township (PA),849,Harrisburg Susquehanna Township (PA)
Harrisburg Tech (PA),194,Harrisburg Tech (PA)
Harrisburg William Penn (PA),525,Harrisburg William Penn (PA)
Harrison City Penn-Trafford (PA),619,Harrison City Penn-Trafford (PA)
Harrison City Penn Trafford (PA),21,Harrison City Penn-Trafford (PA)
Hastings (PA),114,Hastings (PA)
Hatboro-Horsham (PA),1018,Hatboro-Horsham (PA)
Haverford (PA),976,Haverford (PA)
Haverford College Frosh (PA),10,Haverford College Frosh (PA)
Haverford College Fresh (PA),2,Haverford College Frosh (PA)
Haverford School (PA),1231,Haverford School (PA)
Havertown Haverford (PA),252,Havertown Haverford (PA)
Havertown Haverford Township (PA),794,Havertown Haverford Township (PA)
Hawley Wallenpaupack Area (PA),562,Hawley Wallenpaupack Area (PA)
Hazleton (PA),1109,Hazleton (PA)
Hazleton Bishop Hafey (PA),171,Hazleton Bishop Hafey (PA)
Hazleton Hazle Township (PA),228,Hazleton Hazle Township (PA)
Hazleton St.Gabriel's (PA),62,Hazleton St. Gabriel's (PA)
Hazleton St. Gabriel's (PA),1,Hazleton St. Gabriel's (PA)
Hegins Tri-Valley (PA),760,Hegins Tri-Valley (PA)
Hegins Tri Valley (PA),22,Hegins Tri-Valley (PA)
Hellertown Saucon Valley (PA),874,Hellertown Saucon Valley (PA)
Herman Summit Academy (PA),198,Herman Summit Academy (PA)
Herminie Yough (PA),580,Herminie Yough (PA)
Hermitage Hickory (PA),941,Hermitage Hickory (PA)
Hermitage Kennedy Catholic (PA),503,Hermitage Kennedy Catholic (PA)
Hermitage Kennedy Christian (PA),172,Hermitage Kennedy Christian (PA)
Herndon Line Mountain (PA),667,Herndon Line Mountain (PA)
Herndon Mahanoy Joint (PA),117,Herndon Mahanoy Joint (PA)
Hershey (PA),1079,Hershey (PA)
Hershey Industrial (PA),14,Hershey Industrial (PA)
Hershey Industrial School (PA),2,Hershey Industrial (PA)
Highspire Athletic Association (PA),1,Highspire Athletic Club (PA)
Highspire Athletic Club (PA),1,Highspire Athletic Club (PA)
Holland Council Rock South (PA),234,Holland Council Rock South (PA)
Hollidaysburg (PA),1144,Hollidaysburg (PA)
