Alias_Name,GameCount,Standardized_Name
"Lawrence Haskell Indian Nations University """"B"""" (KS)",1,Lawrence Haskell Indian Nations University B (KS)
Lawrence Haskell Indian Nations University 2nds (KS),2,Lawrence Haskell Indian Nations University B (KS)
Lawrence Haskell Indian Nations University Reserves (KS),2,Lawrence Haskell Indian Nations University B (KS)
Lawrence Independence Home School (KS),37,Lawrence Independence Home School (KS)
Lawrence Independence HomeSchool (KS),2,Lawrence Independence Home School (KS)
Lawrence Veritas Christian (KS),163,Lawrence Veritas Christian (KS)
Leavenworth (KS),1203,Leavenworth (KS)
Leavenworth Immaculata (KS),569,Leavenworth Immaculata (KS)
Lebo (KS),364,Lebo (KS)
Lenexa Christ Prep (KS),20,Lenexa Christ Prep Academy (KS)
Lenexa Christ Prep Academy (KS),104,Lenexa Christ Prep Academy (KS)
Lenexa Saint James Academy (KS),34,Lenexa St. James Academy (KS)
Lenexa St. James (KS),19,Lenexa St. James Academy (KS)
Lenexa St. James Academy (KS),163,Lenexa St. James Academy (KS)
Leon Bluestem (KS),430,Leon Bluestem (KS)
Leoti Wichita County (KS),632,Leoti Wichita County (KS)
Leoti-Wichita County (KS),1,Leoti Wichita County (KS)
Leroy Southern Coffey County (KS),9,Leroy Southern Coffey County (KS)
Leroy SouthernCoffey County (KS),194,Leroy Southern Coffey County (KS)
Liberal (KS),894,Liberal (KS)
Lincoln (KS),710,Lincoln (KS)
Lindsborg (KS),230,Lindsborg (KS)
Lindsborg Smokey Valley (KS),1,Lindsborg Smoky Valley (KS)
Lindsborg Smoky Valley (KS),405,Lindsborg Smoky Valley (KS)
Linn (KS),511,Linn (KS)
Little River (KS),445,Little River (KS)
Logan (KS),207,Logan (KS)
Longton Elk Valley (KS),153,Longton Elk Valley (KS)
Lost Springs Centre (KS),488,Lost Springs Centre (KS)
Louisburg (KS),719,Louisburg (KS)
Lucas-Luray (KS),109,Lucas-Luray (KS)
Lyndon (KS),661,Lyndon (KS)
Lyons (KS),778,Lyons (KS)
Macksville (KS),374,Macksville (KS)
Madison (KS),208,Madison (KS)
Madison Hamilton (KS),17,Madison-Hamilton (KS)
Madison-Hamilton (KS),169,Madison-Hamilton (KS)
Maize (KS),560,Maize (KS)
Manhattan (KS),1174,Manhattan (KS)
Manhattan Eagles (KS),86,Manhattan (KS)
Manhattan Monsignor Luckey (KS),118,Manhattan Monsignor Luckey (KS)
Mankato (KS),556,Mankato (KS)
Mankato Rock Hills (KS),184,Mankato Rock Hills (KS)
Marion (KS),919,Marion (KS)
Marysville (KS),1013,Marysville (KS)
McLouth (KS),616,McLouth (KS)
McPherson (KS),1028,McPherson (KS)
Meade (KS),737,Meade (KS)
Medicine Lodge (KS),466,Medicine Lodge (KS)
Melvern Marais Des (KS),16,Melvern Marais Des Cygne Valley (KS)
Melvern Marais des Cygne (KS),1,Melvern Marais Des Cygne Valley (KS)
Melvern Marais Des Cygne Valle (KS),10,Melvern Marais Des Cygne Valley (KS)
Melvern Marais Des Cygne Valley (KS),5,Melvern Marais Des Cygne Valley (KS)
Melvern Marais des Cygnes Valley (KS),5,Melvern Marais Des Cygne Valley (KS)
Melvern Marais DesCygnes Valley (KS),262,Melvern Marais Des Cygne Valley (KS)
Meriden Jefferson County West (KS),8,Meriden Jefferson West (KS)
Meriden Jefferson West (KS),549,Meriden Jefferson West (KS)
Miltonvale (KS),102,Miltonvale (KS)
Minneapolis (KS),1094,Minneapolis (KS)
Minneola (KS),309,Minneola (KS)
Montezuma (KS),124,Montezuma (KS)
Montezuma South Gray (KS),268,Montezuma South Gray (KS)
Moran (KS),124,Moran (KS)
Moran Marmaton Valley (KS),9,Moran Marmaton Valley (KS)
Moran MarmatonValley (KS),711,Moran Marmaton Valley (KS)
Morrowville North Central (KS),314,Morrowville North Central (KS)
Moscow (KS),602,Moscow (KS)
Mound City Jayhawk Linn (KS),510,Mound City Jayhawk Linn (KS)
Mound City Jayhawk-Linn (KS),1,Mound City Jayhawk Linn (KS)
Moundridge (KS),644,Moundridge (KS)
Mount Hope (KS),46,Mount Hope (KS)
Mt. Hope (KS),21,Mount Hope (KS)
Mulberry (KS),125,Mulberry (KS)
Mulvane (KS),1027,Mulvane (KS)
Zenda Nashville (KS),10,Nashville-Zenda (KS)
Natoma (KS),215,Natoma (KS)
Neodesha (KS),1025,Neodesha (KS)
Ness City (KS),713,Ness City (KS)
Newton (KS),1000,Newton (KS)
Nickerson (KS),674,Nickerson (KS)
Norton (KS),629,Norton (KS)
Norton Community (KS),1,Norton (KS)
