Alias_Name,GameCount,Standardized_Name
Oradell Bergen Catholic (NJ),785,Oradell Bergen Catholic (NJ)
Oradell River Dell (NJ),775,Oradell River Dell (NJ)
Orange (NJ),1189,Orange (NJ)
Orange Carteret Academy (NJ),361,Orange Carteret Academy (NJ)
OrangeOur Lady of the Valley (NJ),168,Orange Our Lady of the Valley (NJ)
Orange Our Lady of the Valley (NJ),5,Orange Our Lady of the Valley (NJ)
Palisades Park-Leonia (NJ),595,Palisades Park-Leonia (NJ)
Palmyra (NJ),1118,Palmyra (NJ)
Paramus (NJ),1575,Paramus (NJ)
Paramus Catholic (NJ),613,Paramus Catholic (NJ)
Park Ridge (NJ),1048,Park Ridge (NJ)
Parlin Sayreville (NJ),846,Parlin Sayreville (NJ)
Parsippany (NJ),661,Parsippany (NJ)
Parsippany Hills (NJ),564,Parsippany Hills (NJ)
Passaic (NJ),1235,Passaic (NJ)
Passaic Pope Pius XII (NJ),412,Passaic Pope Pius XII (NJ)
Passaic Pope Pius XXII (NJ),5,Passaic Pope Pius XII (NJ)
PatersonCatholic (NJ),429,Paterson Catholic (NJ)
Paterson Central (NJ),171,Paterson Central (NJ)
Paterson Eastside (NJ),1044,Paterson Eastside (NJ)
Paterson Kennedy (NJ),1181,Paterson Kennedy (NJ)
Paulsboro (NJ),1068,Paulsboro (NJ)
Pemberton (NJ),947,Pemberton (NJ)
Pennington (NJ),292,Pennington (NJ)
Pennington Hopewell ValleyCentral (NJ),208,Pennington Hopewell Valley Central (NJ)
Pennington Hopewell Valley Central (NJ),65,Pennington Hopewell Valley Central (NJ)
Pennington School (NJ),704,Pennington School (NJ)
The Pennington School (NJ),1,Pennington School (NJ)
ThePenningtonSchool (NJ),1,Pennington School (NJ)
Pennsauken (NJ),707,Pennsauken (NJ)
Pennsauken Bishop Eustace Prep (NJ),576,Pennsauken Bishop Eustace Prep (NJ)
Pennsauken BishopEustace (NJ),2,Pennsauken Bishop Eustace Prep (NJ)
Pennsville Memorial (NJ),670,Pennsville Memorial (NJ)
Perth Amboy (NJ),993,Perth Amboy (NJ)
Philadelphia St. Thomas More (NJ),6,Philadelphia St. Thomas More (PA)
Phillipsburg (NJ),1438,Phillipsburg (NJ)
Phillipsburg Catholic (NJ),566,Phillipsburg Catholic (NJ)
Phillipsburgh Saints Philip & James School (NJ),3,Phillipsburgh Saints Philip & James School (NJ)
Phillipsburg Sts Philip & James (NJ),1,Phillipsburgh Saints Philip & James School (NJ)
Pine Beach Admiral FarragutAcademy (NJ),458,Pine Beach Admiral Farragut Academy (NJ)
Pine Beach Admiral Farragut Academy (NJ),1,Pine Beach Admiral Farragut Academy (NJ)
Pine Hill Overbrook (NJ),874,Pine Hill Overbrook (NJ)
Piscataway (NJ),701,Piscataway (NJ)
Piscataway St. Pius X (NJ),142,Piscataway St. Pius X (NJ)
Pitman (NJ),997,Pitman (NJ)
Pittsgrove Schalick (NJ),472,Pittsgrove Schalick (NJ)
Plainfield (NJ),1182,Plainfield (NJ)
Plainsboro West Windsor North West (NJ),8,Plainsboro West Windsor North West (NJ)
