Alias_Name,GameCount,Standardized_Name
Jackson Mississippi Baptist (MS),108,Jackson Mississippi Baptist (MS)
Jackson Mississippi Baptist Academy (MS),2,Jackson Mississippi Baptist (MS)
Jackson Murrah (MS),781,Jackson Murrah (MS)
Jackson Prep (MS),712,Jackson Prep (MS)
Jackson Provine (MS),831,Jackson Provine (MS)
Jackson St. Joseph (MS),492,Jackson St. Joseph (MS)
Jackson Wingfield (MS),618,Jackson Wingfield (MS)
Jackson Wingsfield (MS),2,Jackson Wingfield (MS)
Jackson Woodland Hills Academy (MS),277,Jackson Woodland Hills Academy (MS)
Jasper AHS (MS),3,Jasper Academy (MS)
Jefferson AHS (MS),3,Jefferson Academy (MS)
Jefferson County AHS (MS),2,Jefferson County Academy (MS)
Jones AHS (MS),5,Jones Academy (MS)
Kilmichael (MS),390,Kilmichael (MS)
Kilmichael Montgomery County (MS),662,Kilmichael Montgomery County (MS)
Kiln Hancock (MS),694,Kiln Hancock (MS)
Kosciusko (MS),948,Kosciusko (MS)
Kossuth (MS),810,Kossuth (MS)
Lafayette AHS (MS),8,Lafayette Academy (MS)
Lafayette County AHS (MS),1,Lafayette County Academy (MS)
Lake (MS),703,Lake (MS)
Lake Cormorant (MS),178,Lake Cormorant (MS)
Lake Cormorant Lake (MS),19,Lake Cormorant (MS)
Lamar AHS (MS),1,Lamar Academy (MS)
Lambert (MS),182,Lambert (MS)
Laurel (MS),1124,Laurel (MS)
"Laurel """"B"""" (MS)",10,Laurel B (MS)
Laurel Northeast Jones (MS),703,Laurel Northeast Jones (MS)
Laurel Watkins (MS),847,Laurel Watkins (MS)
Laurel West Jones (MS),721,Laurel West Jones (MS)
Leakesville (MS),461,Leakesville (MS)
Leakesville Greene County (MS),439,Leakesville Greene County (MS)
Learned Rebul Academy (MS),503,Learned Rebul Academy (MS)
Leland (MS),1085,Leland (MS)
Lexington (MS),487,Lexington (MS)
Lexington Central Holmes Christian (MS),581,Lexington Central Holmes Christian (MS)
Lexington Central Holmes Academy (MS),11,Lexington Central Holmes Christian (MS)
Lexington Holmes County Central (MS),115,Lexington Holmes County Central (MS)
Lexington Holmes County (MS),20,Lexington Holmes County Central (MS)
Lexington Marshall (MS),540,Lexington Marshall (MS)
Lexington McClain (MS),431,Lexington McClain (MS)
Liberty (MS),418,Liberty (MS)
Liberty Amite County (MS),431,Liberty Amite County (MS)
Liberty Amite (MS),19,Liberty Amite County (MS)
"Liberty Amite County """"B"""" (MS)",1,Liberty Amite County B (MS)
Liberty Amite School Center (MS),589,Liberty Amite School Center (MS)
Linn (MS),134,Linn (MS)
Little Rock Beulah Hubbard (MS),268,Little Rock Beulah Hubbard (MS)
Long Beach (MS),916,Long Beach (MS)
"Long Beach """"B"""" (MS)",1,Long Beach B (MS)
Louisville (MS),1084,Louisville (MS)
Louisville Nanih Waiya (MS),769,Louisville Nanih Waiya (MS)
Louisville Winston Academy (MS),613,Louisville Winston Academy (MS)
Lucedale George County (MS),963,Lucedale George County (MS)
Lula Rich (MS),127,Lula Rich (MS)
Lumberton (MS),953,Lumberton (MS)
Maben (MS),550,Maben (MS)
Maben Cumberland (MS),224,Maben Cumberland (MS)
Maben East Webster (MS),482,Maben East Webster (MS)
Maben West Oktibbeha (MS),140,Maben West Oktibbeha (MS)
Macon Central Academy (MS),151,Macon Central Academy (MS)
Macon Noxubee County (MS),875,Macon Noxubee County (MS)
Madden Leake Academy (MS),611,Madden Leake Academy (MS)
Madison AHS (MS),6,Madison Academy (MS)
Madison Central (MS),455,Madison Central (MS)
Madison Germantown (MS),169,Madison Germantown (MS)
Madison Saint Joseph Catholic (MS),771,Madison St. Joseph Catholic (MS)
"Madison Saint Joseph Catholic """"B"""" (MS)",1,Madison St. Joseph Catholic B (MS)
Madison-Ridgeland (MS),435,Madison-Ridgeland (MS)
Madison-Ridgeland Academy (MS),577,Madison-Ridgeland Academy (MS)
Magee (MS),999,Magee (MS)
Magnolia South Pike (MS),920,Magnolia South Pike (MS)
Mantachie (MS),669,Mantachie (MS)
Marks (MS),210,Marks (MS)
Marks Delta Academy (MS),583,Marks Delta Academy (MS)
Marks Palmer (MS),538,Marks Palmer (MS)
Marks Quitman County (MS),271,Marks Quitman County (MS)
Mathiston (MS),360,Mathiston (MS)
McAdams (MS),855,McAdams (MS)
McComb (MS),1205,McComb (MS)
"McComb """"B"""" (MS)",20,McComb B (MS)
McComb Parklane Academy (MS),636,McComb Parklane Academy (MS)
Mclain (MS),337,Mclain (MS)
Meadville Franklin County (MS),842,Meadville Franklin County (MS)
Mendenhall (MS),948,Mendenhall (MS)
Mendenhall Simpson Academy (MS),641,Mendenhall Simpson Academy (MS)
Meridian (MS),1263,Meridian (MS)
"Meridian """"B"""" (MS)",22,Meridian B (MS)
Meridian Clarkdale (MS),635,Meridian Clarkdale (MS)
Meridian Jefferson Davis Academy (MS),162,Meridian Jefferson Davis Academy (MS)
Meridian Lamar (MS),568,Meridian Lamar (MS)
Meridian Northeast Lauderdale (MS),667,Meridian Northeast Lauderdale (MS)
Meridian Russell Christian Academy (MS),201,Meridian Russell Christian Academy (MS)
Meridian Southeast Lauderdale (MS),641,Meridian Southeast Lauderdale (MS)
Mississippi College Frosh (MS),2,Mississippi College Frosh (MS)
Mississippi College Fresh (MS),1,Mississippi College Frosh (MS)
Mississippi School for the Deaf (MS),517,Mississippi School for the Deaf (MS)
Mississippi State University Frosh (MS),2,Mississippi State University Frosh (MS)
Mississippi State University Fresh (MS),1,Mississippi State University Frosh (MS)
Mize (MS),833,Mize (MS)
Montgomery AHS (MS),1,Montgomery Academy (MS)
Monticello (MS),421,Monticello (MS)
Monticello Lawrence Academy (MS),115,Monticello Lawrence Academy (MS)
Monticello Lawrence County (MS),442,Monticello Lawrence County (MS)
Monticello Topeka Tilton (MS),268,Monticello Topeka Tilton (MS)
Mooreville (MS),636,Mooreville (MS)
Moorhead Agriculture (MS),237,Moorhead Agriculture (MS)
Morton (MS),893,Morton (MS)
Moselle (MS),190,Moselle (MS)
Moss Point (MS),1100,Moss Point (MS)
Moss Point East Central (MS),766,Moss Point East Central (MS)
Moss Point Live Oak (MS),145,Moss Point Live Oak (MS)
Moss Point Magnolia (MS),182,Moss Point Magnolia (MS)
Motley (MS),100,Motley (MS)
Mound Bayou Kennedy (MS),522,Mound Bayou Kennedy (MS)
