Alias_Name,GameCount,Standardized_Name
Marrero H.L. Higgins (LA),125,Marrero L.W. Higgins (LA)
Marrero L.W. Higgins (LA),247,Marrero L.W. Higgins (LA)
Marrero Lw Higgins (LA),20,Marrero L.W. Higgins (LA)
Maurice North Vermilion (LA),422,Maurice North Vermilion (LA)
Mer Rouge Delta (LA),190,Mer Rouge Delta (LA)
Merryville (LA),460,Merryville (LA)
Metairie Archbishop Rummel (LA),11,Metairie ArchbishopRummel (LA)
Metairie ArchbishopRummel (LA),498,Metairie ArchbishopRummel (LA)
Metairie Crescent City Christian (LA),303,Metairie Crescent City Christian (LA)
Metairie East Jefferson (LA),511,Metairie East Jefferson (LA)
Metairie Ecole Classique (LA),316,Metairie Ecole Classique (LA)
Metairie Grace King (LA),349,Metairie Grace King (LA)
Metairie Haynes Academy (LA),163,Metairie Haynes Academy (LA)
Metairie Lutheran (LA),158,Metairie Lutheran (LA)
Metairie Park (LA),17,Metairie Park Country Day (LA)
Metairie Park Country Day (LA),404,Metairie Park Country Day (LA)
New Orleans Metairie Park Country Day (LA),1,Metairie Park Country Day (LA)
Metairie Ridgewood (LA),330,Metairie Ridgewood (LA)
Metairie Ridgewood Prep (LA),4,Metairie Ridgewood (LA)
Metairie Sam Barthe (LA),1,Metairie Sam Barthe School for Boys (LA)
Metairie Sam Barthe School for Boys (LA),8,Metairie Sam Barthe School for Boys (LA)
Metairie Saint Martin's Episcopal (LA),33,Metairie St. Martin's Episcopal (LA)
Metairie St. Martins (LA),22,Metairie St. Martin's Episcopal (LA)
Metairie St. Martin's Episcopal (LA),405,Metairie St. Martin's Episcopal (LA)
Minden (LA),630,Minden (LA)
"Minden """"B"""" (LA)",1,Minden B (LA)
Minden Glenbrook (LA),397,Minden Glenbrook (LA)
Monroe Carroll (LA),513,Monroe Carroll (LA)
Monroe Neville (LA),917,Monroe Neville (LA)
Monroe Ouachita Christian (LA),16,Monroe Ouachita Christian (LA)
Monroe OuachitaChristian (LA),530,Monroe Ouachita Christian (LA)
Monroe Ouachita Parish (LA),794,Monroe Ouachita Parish (LA)
Monroe Richwood (LA),347,Monroe Richwood (LA)
Monroe River Oaks (LA),458,Monroe River Oaks (LA)
Monroe Saint Frederick (LA),20,Monroe St. Frederick (LA)
Monroe St. Frederick (LA),449,Monroe St. Frederick (LA)
Monroe Wossman (LA),571,Monroe Wossman (LA)
Montgomery (LA),439,Montgomery (LA)
Moreauville Avoyelles (LA),347,Moreauville Avoyelles (LA)
Morgan City (LA),508,Morgan City (LA)
Morgan City Central Catholic (LA),431,Morgan City Central Catholic (LA)
Morganza Pointe Coupee Central (LA),194,Morganza Pointe Coupee Central (LA)
Napoleonville Assumption (LA),548,Napoleonville Assumption (LA)
Natalbany Baptist (LA),3,Natalbany Baptist Christian (LA)
Natalbany Baptist Christian (LA),17,Natalbany Baptist Christian (LA)
Natchitoches Central (LA),718,Natchitoches Central (LA)
Natchitoches Saint Mary (LA),35,Natchitoches St. Mary (LA)
Natchitoches St. Mary (LA),462,Natchitoches St. Mary (LA)
Natchitoches St. Mary's (LA),23,Natchitoches St. Mary (LA)
New Iberia (LA),594,New Iberia (LA)
New Iberia Acadiana Christian (LA),91,New Iberia Acadiana Christian (LA)
New Iberia Catholic (LA),554,New Iberia Catholic (LA)
New Iberia Catholic Ni (LA),21,New Iberia Catholic (LA)
New Iberia Highland Baptist Christian (LA),160,New Iberia Highland Baptist Christian (LA)
New Iberia Westgate (LA),296,New Iberia Westgate (LA)
New Orleans Abramson (LA),187,New Orleans Abramson (LA)
New Orleans Benjamin Franklin (LA),318,New Orleans Benjamin Franklin (LA)
New Orleans Boys (LA),5,New Orleans Boys School (LA)
New Orleans Boys School (LA),2,New Orleans Boys School (LA)
New Orleans Brother Martin (LA),566,New Orleans Brother Martin (LA)
New Orleans Carver (LA),333,New Orleans Carver (LA)
New Orleans Carver Collegiate (LA),16,New Orleans Carver Collegiate Academy (LA)
New Orleans Carver Collegiate Academy (LA),2,New Orleans Carver Collegiate Academy (LA)
New Orleans Cohen (LA),281,New Orleans Cohen (LA)
New Orleans De La (LA),19,New Orleans De La Salle (LA)
New Orleans De La Salle (LA),615,New Orleans De La Salle (LA)
New Orleans Easton (LA),772,New Orleans Easton (LA)
New Orleans Eleanor McMain (LA),262,New Orleans Eleanor McMain (LA)
New Orleans F.T. Nicholls (LA),140,New Orleans F.T. Nicholls (LA)
New Orleans Nicholls (LA),1,New Orleans F.T. Nicholls (LA)
New Orleans Nichols (LA),5,New Orleans F.T. Nicholls (LA)
New Orleans Alce Fortier (LA),11,New Orleans Fortier (LA)
New Orleans Fortier (LA),229,New Orleans Fortier (LA)
New Orleans Holy Cross (LA),663,New Orleans Holy Cross (LA)
New Orleans Home School Saints (LA),119,New Orleans Home School Saints (LA)
New Orleans J.S. Clark (LA),250,New Orleans J.S. Clark (LA)
New Orleans Jesuit (LA),840,New Orleans Jesuit (LA)
New Orleans Karr (LA),390,New Orleans Karr (LA)
New Orleans Kennedy (LA),215,New Orleans Kennedy (LA)
New OrleansLake CastlePrivate (LA),1,New Orleans Lake Castle Private (LA)
New Orleans L.B. Landry (LA),1,New Orleans Landry (LA)
New Orleans Landry (LA),192,New Orleans Landry (LA)
New Orleans Landry-Walker (LA),417,New Orleans Landry-Walker (LA)
New Orleans Lawless (LA),124,New Orleans Lawless (LA)
New Orleans Lusher (LA),156,New Orleans Lusher (LA)
New Orleans MarionAbramson (LA),1,New Orleans Marion Abramson (LA)
New Orleans McDonogh (LA),274,New Orleans McDonogh (LA)
New Orleans McDonogh 35 (LA),364,New Orleans McDonogh 35 (LA)
New Orleans Mid-City (LA),7,New Orleans Mid-City Baptist (LA)
New Orleans Mid-City Baptist (LA),5,New Orleans Mid-City Baptist (LA)
New Orleans Newman (LA),574,New Orleans Newman (LA)
New Orleans Walker (LA),6,New Orleans O.P. Walker (LA)
New Orleans Redemptorist (LA),39,New Orleans Redemptorist (LA)
New Orleans Redemtorist (LA),5,New Orleans Redemptorist (LA)
New Orleans Reed (LA),178,New Orleans Reed (LA)
New Orleans S. J. Peters (LA),2,New Orleans Samuel J. Peters (LA)
New Orleans Saint Aloysius (LA),1,New Orleans St. Aloysius (LA)
New Orleans Saint Augustine (LA),32,New Orleans St. Augustine (LA)
New Orleans St. Augustine (LA),407,New Orleans St. Augustine (LA)
New Orleans Verrina High School for Boys (LA),2,New Orleans Verrina High School for Boys (LA)
New Orleans Verrina School for Boys (LA),1,New Orleans Verrina High School for Boys (LA)
New Orleans Washington (LA),144,New Orleans Washington (LA)
WillowNew Orleans (LA),8,New Orleans Willow (LA)
New Orleans Wright (LA),142,New Orleans Wright (LA)
New Roads Catholic Of (LA),18,New Roads Catholic of Pointe Coupee (LA)
New Roads Catholic of Pointe Coupee (LA),453,New Roads Catholic of Pointe Coupee (LA)
New Roads False River (LA),312,New Roads False River (LA)
Newellton (LA),218,Newellton (LA)
Northwestern State University Fresh (LA),1,Northwestern State University Frosh (LA)
Northwestern State University Frosh (LA),4,Northwestern State University Frosh (LA)
Oak Grove (LA),587,Oak Grove (LA)
Oakdale (LA),519,Oakdale (LA)
Oberlin (LA),475,Oberlin (LA)
Olla LaSalle (LA),451,Olla LaSalle (LA)
Opelousas (LA),515,Opelousas (LA)
Opelousas Catholic (LA),446,Opelousas Catholic (LA)
Opelousas Clark (LA),2,Opelousas J. S. Clark (LA)
Opelousas J. S. Clark (LA),2,Opelousas J. S. Clark (LA)
Opelousas Northwest (LA),335,Opelousas Northwest (LA)
Opelousas Westminster Academy (LA),319,Opelousas Westminster Academy (LA)
Patterson (LA),530,Patterson (LA)
Pearl River (LA),414,Pearl River (LA)
Pine Prairie (LA),201,Pine Prairie (LA)
Pineville (LA),528,Pineville (LA)
Plain Dealing Academy (LA),132,Plain Dealing Academy (LA)
Plain Dealing Louisiana New Tech (LA),519,Plain Dealing Louisiana New Tech (LA)
Plaquemine (LA),527,Plaquemine (LA)
Plaquemine Saint John (LA),33,Plaquemine St. John (LA)
Plaquemine St. John (LA),300,Plaquemine St. John (LA)
