Alias_Name,GameCount,Standardized_Name
Chicago Harland (IL),1,
Chicago Harper (IL),490,Chicago Harper (IL)
Chicago Harris (IL),2,Chicago Harrison Tech (IL)
Chicago Harrison (IL),3,Chicago Harrison Tech (IL)
Chicago Harrison Tech (IL),152,Chicago Harrison Tech (IL)
Chicago Heights (IL),13,
Chicago Heights Bloom (IL),16,Chicago Heights Bloom Township (IL)
Chicago Heights Bloom Township (IL),665,Chicago Heights Bloom Township (IL)
Chicago Heights Bloom Trail (IL),175,Chicago Heights Bloom Trail (IL)
Chicago Heights Bloom Twp (IL),3,Chicago Heights Bloom Township (IL)
Chicago Heights Marian Catholic (IL),667,Chicago Heights Marian Catholic (IL)
Chicago Hirsch (IL),438,Chicago Hirsch (IL)
"Chicago Hirsch Opp """"Catholic Central"""" (IL)",1,
Chicago Holy Trinity (IL),31,
Chicago Hope (IL),18,
Chicago Hope Academy (IL),192,Chicago Hope Academy (IL)
Chicago Hubbard (IL),544,Chicago Hubbard (IL)
Chicago Hyde Park (IL),803,Chicago Hyde Park (IL)
Chicago Hyde Park Alumni (IL),1,
Chicago International Charter-Ellison (IL),32,
Chicago International Charter-Hawkins (IL),24,
Chicago International Charter-Longwood Academy (IL),167,Chicago International Charter-Longwood Academy (IL)
Chicago Itw David Academy (IL),18,Chicago ITW David Speer Academy (IL)
Chicago ITW David Speer Academy (IL),45,Chicago ITW David Speer Academy (IL)
Chicago John F. Kennedy (IL),1,
Chicago John Hope College Prep (IL),115,Chicago John Hope College Prep (IL)
Chicago Johnson College Prep (IL),114,Chicago Johnson College Prep (IL)
Chicago Juarez (IL),174,Chicago Juarez (IL)
Chicago Julian (IL),421,Chicago Julian (IL)
Chicago Kelly (IL),499,Chicago Kelly (IL)
Chicago Kelvyn Park (IL),335,Chicago Kelvyn Park (IL)
Chicago Kennedy (IL),399,Chicago Kennedy (IL)
Chicago Kenwood (IL),428,Chicago Kenwood (IL)
Chicago Kenwood Academy (IL),7,Chicago Kenwood (IL)
Chicago King (IL),403,Chicago King (IL)
Chicago Lake View (IL),461,Chicago Lake View (IL)
Chicago Lane Tech (IL),683,Chicago Lane Tech (IL)
Chicago Lane Tech Reserves (IL),1,
Chicago Latin (IL),41,
Chicago Legal Prep Charter (IL),3,
Chicago Leo (IL),1034,Chicago Leo (IL)
Chicago Lewis Institute (IL),1,
Chicago Lincoln Park (IL),357,Chicago Lincoln Park (IL)
Chicago Lindblom (IL),564,Chicago Lindblom (IL)
Chicago Little Flower (IL),31,
Chicago Little Village Lawndale (IL),167,Chicago Little Village Lawndale (IL)
Chicago Longwood (IL),50,
Chicago Loyola (IL),7,
Chicago Luther Institute (IL),2,
Chicago Luther North (IL),443,Chicago Luther North (IL)
Chicago Luther North-St. Benedict (IL),10,
Chicago Luther South (IL),28,
Chicago Lutheran (IL),1,
Chicago Luthern South (IL),349,Chicago Luthern South (IL)
Chicago Manley (IL),305,Chicago Manley (IL)
Chicago Marian Catholic (IL),2,
Chicago Marine Leadership (IL),17,Chicago Marine Leadership Academy (IL)
Chicago Marine Leadership Academy (IL),39,Chicago Marine Leadership Academy (IL)
Chicago Marine Military Academy (IL),123,Chicago Marine Military Academy (IL)
Chicago Marist (IL),559,Chicago Marist (IL)
Chicago Marshall (IL),499,Chicago Marshall (IL)
Chicago Marshall Field Team (IL),2,
Chicago Marshall-Raby (IL),3,
Chicago Mather (IL),443,Chicago Mather (IL)
Chicago Maywood (IL),1,
Chicago McKinley (IL),18,
Chicago McKinley Park (IL),1,
Chicago Medill (IL),1,
Chicago Mendel Catholic (IL),3,Chicago Mendel Catholic Prep (IL)
Chicago Mendel Catholic Prep (IL),202,Chicago Mendel Catholic Prep (IL)
Chicago Military (IL),18,Chicago Military Academy (IL)
Chicago Military Academy (IL),14,Chicago Military Academy (IL)
Chicago Military Academy-Bronzeville (IL),122,Chicago Military Academy-Bronzeville (IL)
Chicago Military Academy-Bronzeville-Air Force Academy (IL),23,
Chicago Morgan Park (IL),20,Chicago Morgan Park Academy (IL)
Chicago Morgan Park Academy (IL),739,Chicago Morgan Park Academy (IL)
Chicago Morton (IL),6,
Chicago Mount Carmel (IL),866,Chicago Mt. Carmel (IL)
Chicago Mt Carmel (IL),1,Chicago Mt. Carmel (IL)
Chicago Mt. Carava (IL),28,
Chicago Mt. Carmel (IL),863,Chicago Mt. Carmel (IL)
Chicago Muchin College (IL),16,Chicago Muchin College Prep (IL)
Chicago Muchin College Prep (IL),90,Chicago Muchin College Prep (IL)
Chicago Near North Career Metropolitan (IL),101,Chicago Near North Career Metropolitan (IL)
Chicago Nicholas Senn (IL),1,
Chicago Noble Street College Prep (IL),96,
Chicago North Division (IL),1,
Chicago North Grand (IL),46,
Chicago North Lawndale College Prep (IL),152,Chicago North Lawndale College Prep (IL)
Chicago North ParkAcademy (IL),1,
"Chicago North Shore Country Day """"B"""" (IL)",1,
Chicago Northwestern Academy (IL),1,
Chicago Orr (IL),381,Chicago Orr (IL)
Chicago Parker (IL),274,Chicago Parker (IL)
Chicago Parker Alumni (IL),2,
Chicago Payton College (IL),17,Chicago Payton College Prep (IL)
Chicago Payton College Prep (IL),203,Chicago Payton College Prep (IL)
Chicago Perspectives Charter-Calumet (IL),33,
Chicago Perspectives Charter-Perspectives Leadership (IL),19,Chicago Perspectives Leadership-IIT-Joslin-Tech (IL)
Chicago Perspectives Leadership Iit-Math-And (IL),10,Chicago Perspectives Leadership-IIT-Joslin-Tech (IL)
Chicago Perspectives Leadership Jos (IL),8,Chicago Perspectives Leadership-IIT-Joslin-Tech (IL)
Chicago Perspectives Leadership-IIT-Joslin-Tech (IL),75,Chicago Perspectives Leadership-IIT-Joslin-Tech (IL)
Chicago Perspectives Leadership-Perspectives-IIT Math & Science-Joslin-Perspectives Tech (IL),8,Chicago Perspectives Leadership-IIT-Joslin-Tech (IL)
Chicago Phillips (IL),637,Chicago Phillips (IL)
Chicago Phoenix Military Academy (IL),138,Chicago Phoenix Military Academy (IL)
Chicago Phoenix Military Academy-Alcott-DeVry Advantage Academy (IL),15,
Chicago Pressler (IL),1,
Chicago Pritzker College Prep (IL),148,Chicago Pritzker College Prep (IL)
Chicago Prosser (IL),456,Chicago Prosser (IL)
Chicago Providence Catholic (IL),1,New Lenox Providence Catholic (IL)
Chicago Pullman Tech (IL),13,
Chicago Raby (IL),148,Chicago Raby (IL)
