Alias_Name,GameCount,Standardized_Name
Phoenix Union (AZ) (AZ),6,Phoenix Union (AZ)
Phoenix Valley Lutheran (AZ),241,Phoenix Valley Lutheran (AZ)
Phoenix Veritas Prep (AZ),172,Phoenix Veritas Prep (AZ)
Phoenix Washington (AZ),735,Phoenix Washington (AZ)
Phoenix West (AZ),296,Phoenix West (AZ)
Phoenix Westwind Prep Academy (AZ),95,Phoenix Westwind Prep Academy (AZ)
Phoenix Westwind Preparatory Academy (AZ),6,Phoenix Westwind Prep Academy (AZ)
Pima (AZ),417,Pima (AZ)
Pinon (AZ),220,Pinon (AZ)
Prescott (AZ),1021,Prescott (AZ)
Prescott Valley Bradshaw Mountain (AZ),514,Prescott Valley Bradshaw Mountain (AZ)
Queen Creek (AZ),360,Queen Creek (AZ)
Queen Creek Canyon State Academy (AZ),216,Queen Creek Canyon State Academy (AZ)
Queen Creek Heritage Academy (AZ),12,Queen Creek Heritage Academy (AZ)
Queen Creek Heritage Academy Gateway (AZ),3,Queen Creek Heritage Academy (AZ)
Queen Creek San Tan (AZ),18,Queen Creek San Tan Foothills (AZ)
Queen Creek San Tan Foothills (AZ),94,Queen Creek San Tan Foothills (AZ)
Rio Rico (AZ),247,Rio Rico (AZ)
Safford (AZ),667,Safford (AZ)
Sahuarita (AZ),558,Sahuarita (AZ)
Sahuarita Walden Grove (AZ),140,Sahuarita Walden Grove (AZ)
Saint David (AZ),38,Saint David (AZ)
St David (AZ),41,Saint David (AZ)
St. David (AZ),107,Saint David (AZ)
Saint Johns (AZ),257,Saint Johns (AZ)
St Johns (AZ),235,Saint Johns (AZ)
St. Johns (AZ),200,Saint Johns (AZ)
St. Johns JV (AZ),1,Saint Johns JV (AZ)
St Michael (AZ),1,Saint Michael (AZ)
St. Michael (AZ),130,Saint Michael (AZ)
Salome (AZ),234,Salome (AZ)
San Carlos (AZ),211,San Carlos (AZ)
San Manuel (AZ),13,San Manuel (AZ)
SanManuel (AZ),536,San Manuel (AZ)
San Tan Valley Poston Butte (AZ),120,San Tan Valley Poston Butte (AZ)
Sanders Valley (AZ),223,Sanders Valley (AZ)
Scottsdale (AZ),198,Scottsdale (AZ)
Scottsdale Arcadia (AZ),478,Scottsdale Arcadia (AZ)
Scottsdale Chaparral (AZ),662,Scottsdale Chaparral (AZ)
Scottsdale Cicero Prep (AZ),14,Scottsdale Cicero Prep Academy (AZ)
Scottsdale Cicero Prep Academy (AZ),18,Scottsdale Cicero Prep Academy (AZ)
Scottsdale Coronado (AZ),737,Scottsdale Coronado (AZ)
Scottsdale Desert Mountain (AZ),324,Scottsdale Desert Mountain (AZ)
Scottsdale Horizon (AZ),519,Scottsdale Horizon (AZ)
Scottsdale Notre Dame Prep (AZ),252,Scottsdale Notre Dame Prep (AZ)
Scottsdale Preparatory (AZ),21,Scottsdale Prep Academy (AZ)
Scottsdale Preparatory Academy (AZ),137,Scottsdale Prep Academy (AZ)
Scottsdale Saguaro (AZ),760,Scottsdale Saguaro (AZ)
Scottsdale Salt River (AZ),89,Scottsdale Salt River (AZ)
Scottsdale Salt River Eagles (AZ),19,Scottsdale Salt River (AZ)
Sedona Red Rock (AZ),242,Sedona Red Rock (AZ)
Sells Baboquivari (AZ),282,Sells Baboquivari (AZ)
Sells Tohono Oodham (AZ),18,Sells Tohono O'Odham (AZ)
Sells Tohono O'Odham (AZ),13,Sells Tohono O'Odham (AZ)
Show Low (AZ),550,Show Low (AZ)
Sierra Vista Buena (AZ),634,Sierra Vista Buena (AZ)
Snowflake (AZ),1053,Snowflake (AZ)
Superior (AZ),543,Superior (AZ)
Surprise Paradise Honors (AZ),141,Surprise Paradise Honors (AZ)
Surprise Shadow Ridge (AZ),156,Surprise Shadow Ridge (AZ)
Surprise Valley Vista (AZ),191,Surprise Valley Vista (AZ)
Surprise Willow Canyon (AZ),209,Surprise Willow Canyon (AZ)
Teec Nos Pos Red Mesa (AZ),199,Teec Nos Pos Red Mesa (AZ)
Tempe (AZ),778,Tempe (AZ)
Tempe Corona Del (AZ),17,Tempe Corona del Sol (AZ)
Tempe Corona del Sol (AZ),572,Tempe Corona del Sol (AZ)
Tempe James Madison (AZ),6,Tempe James Madison Prep (AZ)
Tempe James Madison Prep (AZ),72,Tempe James Madison Prep (AZ)
Tempe Marcos de Niza (AZ),600,Tempe Marcos de Niza (AZ)
Tempe McClintock (AZ),599,Tempe McClintock (AZ)
Tempe Prep (AZ),223,Tempe Prep (AZ)
Thatcher (AZ),544,Thatcher (AZ)
Tolleson (AZ),582,Tolleson (AZ)
Tombstone (AZ),489,Tombstone (AZ)
Tombstone Yellow (AZ),18,Tombstone (AZ)
Tonopah Valley (AZ),208,Tonopah Valley (AZ)
Tuba City (AZ),350,Tuba City (AZ)
Tuba City Greyhills Academy (AZ),199,Tuba City Greyhills Academy (AZ)
Tucson Amphitheater (AZ),762,Tucson Amphitheater (AZ)
Tucson Arizona School for the Deaf & Blind (AZ),27,Tucson Arizona School for the Deaf & Blind (AZ)
Tucson Canyon Del (AZ),19,Tucson Canyon del Oro (AZ)
Tucson Canyon del Oro (AZ),632,Tucson Canyon del Oro (AZ)
Tucson Catalina (AZ),652,Tucson Catalina (AZ)
Tucson Catalina Foothills (AZ),319,Tucson Catalina Foothills (AZ)
Tucson Cholla (AZ),592,Tucson Cholla (AZ)
Tucson Desert View (AZ),419,Tucson Desert View (AZ)
Tucson Empire (AZ),201,Tucson Empire (AZ)
Tucson Flowing Wells (AZ),665,Tucson Flowing Wells (AZ)
Tucson High (AZ),21,Tucson High Magnet School (AZ)
Tucson High Magnet School (AZ),616,Tucson High Magnet School (AZ)
Tucson Ironwood Ridge (AZ),260,Tucson Ironwood Ridge (AZ)
Tucson Marana (AZ),649,Tucson Marana (AZ)
Tucson Mountain View (AZ),409,Tucson Mountain View (AZ)
Tucson Palo Verde (AZ),676,Tucson Palo Verde (AZ)
Tucson Pueblo (AZ),659,Tucson Pueblo (AZ)
Tucson Pusch Ridge (AZ),55,Tucson Pusch Ridge Christian Academy (AZ)
Tucson Pusch Ridge Christian Academy (AZ),219,Tucson Pusch Ridge Christian Academy (AZ)
Tucson Rincon (AZ),497,Tucson Rincon (AZ)
Tucson Rincon University (AZ),16,Tucson Rincon-University (AZ)
Tucson Rincon-University (AZ),84,Tucson Rincon-University (AZ)
Tucson Sabino (AZ),636,Tucson Sabino (AZ)
Tucson Sahuaro (AZ),512,Tucson Sahuaro (AZ)
Tucson Salpointe Catholic (AZ),631,Tucson Salpointe Catholic (AZ)
Tucson Santa Rita (AZ),579,Tucson Santa Rita (AZ)
Tucson Sunnyside (AZ),561,Tucson Sunnyside (AZ)
Tucson Tanque Verde (AZ),175,Tucson Tanque Verde (AZ)
Univerisity of Arizona Fresh (AZ),1,University of Arizona Frosh (AZ)
University of Arizona Fresh (AZ),1,University of Arizona Frosh (AZ)
University of Arizona Freshman (AZ),5,University of Arizona Frosh (AZ)
Vail Cienega (AZ),267,Vail Cienega (AZ)
Wellton Antelope (AZ),362,Wellton Antelope (AZ)
Welton Antelope (AZ),4,Wellton Antelope (AZ)
Whiteriver Alchesay (AZ),365,Whiteriver Alchesay (AZ)
Wickenburg (AZ),613,Wickenburg (AZ)
Willcox (AZ),631,Willcox (AZ)
Williams (AZ),400,Williams (AZ)
Window Rock (AZ),106,Window Rock (AZ)
Winkelman Hayden (AZ),533,Winkelman Hayden (AZ)
Winslow (AZ),769,Winslow (AZ)
Yuma (AZ),636,Yuma (AZ)
Yuma Union (AZ),17,Yuma (AZ)
Yuma Catholic (AZ),303,Yuma Catholic (AZ)
Yuma Cibola (AZ),363,Yuma Cibola (AZ)
Yuma Gila Ridge (AZ),176,Yuma Gila Ridge (AZ)
Yuma Harvest Prep (AZ),12,Yuma Harvest Prep Academy (AZ)
Yuma Harvest Prep Academy (AZ),90,Yuma Harvest Prep Academy (AZ)
Yuma Kofa (AZ),642,Yuma Kofa (AZ)
