Alias_Name,GameCount,Standardized_Name
Union Bridge Francis Scott Key (MD),336,Union Bridge Francis Scott Key (MD)
Union Bridge Francis Scott (MD),7,Union Bridge Francis Scott Key (MD)
U.S. Naval Academy Plebes (MD),27,United States Naval Academy Plebes (MD)
West Point Naval Academy Plebes (MD),3,United States Naval Academy Plebes (MD)
United States Naval Academy Plebes (MD),1,United States Naval Academy Plebes (MD)
Upper Marlboro Douglass (MD),464,Upper Marlboro Douglass (MD)
Upper Marlboro Largo (MD),275,Upper Marlboro Largo (MD)
Upper Marlboro Riverdale Baptist (MD),270,Upper Marlboro Riverdale Baptist (MD)
Upper Marlboro Wise (MD),229,Upper Marlboro Wise (MD)
Waldorf North Point (MD),208,Waldorf North Point (MD)
Waldorf St. Charles (MD),106,Waldorf St. Charles (MD)
Waldorf St (MD),7,Waldorf St. Charles (MD)
Waldorf Stone (MD),254,Waldorf Stone (MD)
Waldorf Westlake (MD),253,Waldorf Westlake (MD)
Walkersville (MD),292,Walkersville (MD)
Westminster (MD),508,Westminster (MD)
Westminster Winters Mill (MD),217,Westminster Winters Mill (MD)
Williamsport (MD),289,Williamsport (MD)
Worton Kent County (MD),255,Worton Kent County (MD)
