Alias_Name,GameCount,Standardized_Name
Indian Trail Porter Ridge (NC),252,Indian Trail Porter Ridge (NC)
Jacksonville (NC),756,Jacksonville (NC)
Jacksonville Northside (NC),283,Jacksonville Northside (NC)
Jacksonville Northside Jacksonville (NC),19,Jacksonville Northside (NC)
Jacksonville Southwest Onslow (NC),609,Jacksonville Southwest Onslow (NC)
Jacksonville White Oak (NC),586,Jacksonville White Oak (NC)
Jamestown Ragsdale (NC),730,Jamestown Ragsdale (NC)
Jamesville (NC),253,Jamesville (NC)
Jefferson Ashe Central (NC),225,Jefferson Ashe Central (NC)
Kannapolis A.L. Brown (NC),812,Kannapolis A.L. Brown (NC)
Kannapolis Al (NC),19,Kannapolis A.L. Brown (NC)
Kannapolis Cabarrus Stallions (NC),39,Kannapolis Cabarrus Stallions (NC)
Kannapolis Cabarrus St. allions (NC),15,Kannapolis Cabarrus Stallions (NC)
Kenly North Johnston (NC),604,Kenly North Johnston (NC)
Kernersville Bishop McGuinness (NC),258,Kernersville Bishop McGuinness (NC)
Kernersville East Forsyth (NC),765,Kernersville East Forsyth (NC)
Kernersville Glenn (NC),452,Kernersville Glenn (NC)
Kill Devil Hills First Flight (NC),231,Kill Devil Hills First Flight (NC)
King West Stokes (NC),321,King West Stokes (NC)
Kings Mountain (NC),751,Kings Mountain (NC)
Kinston (NC),652,Kinston (NC)
Kinston Arendell Parrott Academy (NC),226,Kinston Arendell Parrott Academy (NC)
Kinston Arendell Parrott (NC),21,Kinston Arendell Parrott Academy (NC)
Kinston Grainger (NC),85,Kinston Jesse W. Grainger (NC)
Kinston Jesse W. Grainger (NC),9,Kinston Jesse W. Grainger (NC)
Knightdale (NC),229,Knightdale (NC)
LaGrange North Lenoir (NC),626,LaGrange North Lenoir (NC)
Lake Waccamaw East Columbus (NC),356,Lake Waccamaw East Columbus (NC)
Lasker Northeast Academy (NC),152,Lasker Northeast Academy (NC)
Laurinburg (NC),28,Laurinburg (NC)
Laurinberg (NC),1,Laurinburg (NC)
Laurinburg Scotland (NC),677,Laurinburg Scotland (NC)
Lawndale Burns (NC),661,Lawndale Burns (NC)
Lees McRae JC (NC),1,Lees-McRae Junior College (NC)
