Alias_Name,GameCount,Standardized_Name
Dalton Coahulla Creek (GA),141,Dalton Coahulla Creek (GA)
Dalton Southeast Whitfield County (GA),508,Dalton Southeast Whitfield County (GA)
Dalton Northwest Whitfield (GA),5,Dalton Southeast Whitfield County (GA)
Damascus Southwest Georgia Academy (GA),612,Damascus Southwest Georgia Academy (GA)
Damascus Southwest Georgia (GA),21,Damascus Southwest Georgia Academy (GA)
Danielsville Madison County (GA),694,Danielsville Madison County (GA)
Darien McIntosh County Academy (GA),447,Darien McIntosh County Academy (GA)
Darien Mcintosh County (GA),19,Darien McIntosh County Academy (GA)
Davis (GA),108,Davis (GA)
Dawson Terrell Academy (GA),633,Dawson Terrell Academy (GA)
Dawson Terrell County (GA),799,Dawson Terrell County (GA)
Dawsonville Dawson County (GA),527,Dawsonville Dawson County (GA)
T Dayton (GA),1,Dayton (TN)
Decatur (GA),1139,Decatur (GA)
Decatur Columbia (GA),661,Decatur Columbia (GA)
Decatur Shamrock (GA),289,Decatur Shamrock (GA)
Decatur Southwest DeKalb (GA),911,Decatur Southwest DeKalb (GA)
Decatur Towers (GA),676,Decatur Towers (GA)
FL Deland (GA),1,DeLand (FL)
Dexter West Laurens (GA),565,Dexter West Laurens (GA)
Donalsonville Seminole County (GA),793,Donalsonville Seminole County (GA)
Donalsonville SeminoleCountyTraining (GA),10,Donalsonville Seminole County Training (GA)
Donalsonville Seminole County Training (GA),1,Donalsonville Seminole County Training (GA)
Doraville North Atlanta Saints (GA),140,Doraville North Atlanta Saints (GA)
Doraville Sequoyah (GA),178,Doraville Sequoyah (GA)
Douglas Coffee (GA),590,Douglas Coffee (GA)
Douglasville Alexander (GA),422,Douglasville Alexander (GA)
Douglasville Chapel Hill (GA),268,Douglasville Chapel Hill (GA)
Douglasville Douglas County (GA),941,Douglasville Douglas County (GA)
Douglasville Harvester Christian Academy (GA),182,Douglasville Harvester Christian Academy (GA)
Douglasville Harvester Christian (GA),19,Douglasville Harvester Christian Academy (GA)
