Alias_Name,GameCount,Standardized_Name
"Saint Joseph Central """"B"""" (MO)",3,"Saint Joseph Central """"B"""" (MO)"
Saint Joseph Central (MO),607,Saint Joseph Central (MO)
St. Joseph Christian (MO),7,Saint Joseph Christian (MO)
Saint Joseph Christian (MO),206,Saint Joseph Christian (MO)
Saint Joseph Christian Brothers (MO),72,Saint Joseph Christian Brothers (MO)
St. Joseph Christian-Northland Christian (MO),11,Saint Joseph Christian-Northland Christian (MO)
Saint Joseph Hanson Heights (MO),1,Saint Joseph Hanson Heights (MO)
Saint Joseph Lafayette (MO),514,Saint Joseph Lafayette (MO)
Saint Joseph Robidoux (MO),1,Saint Joseph Robidoux (MO)
St. Louis (MO),1,Saint Louis (MO)
Saint Louis (MO),4,Saint Louis (MO)
Saint Louis Affton (MO),49,Saint Louis Affton (MO)
Saint Louis Aquinas (MO),1,Saint Louis Aquinas (MO)
Saint Louis Assumption (MO),34,Saint Louis Assumption (MO)
Saint Louis Augustinian Academy (MO),30,Saint Louis Augustinian Academy (MO)
St. Louis Bayless (MO),40,Saint Louis Bayless (MO)
Saint Louis Bayless (MO),16,Saint Louis Bayless (MO)
Saint Louis Bayless-Hancock (MO),13,Saint Louis Bayless-Hancock (MO)
St. Louis Beaumont (MO),5,Saint Louis Beaumont (MO)
Saint Louis Beaumont (MO),173,Saint Louis Beaumont (MO)
Saint Louis Bishop DuBourg (MO),244,Saint Louis Bishop DuBourg (MO)
St. Louis Bishop DuBourg-Hancock (MO),45,Saint Louis Bishop DuBourg-Hancock (MO)
Saint Louis Bishop DuBourg-Hancock (MO),30,Saint Louis Bishop DuBourg-Hancock (MO)
Saint Louis Brentwood (MO),2,Saint Louis Brentwood (MO)
Saint Louis Burroughs (MO),423,Saint Louis Burroughs (MO)
Saint Louis Cardinal Ritter (MO),17,Saint Louis Cardinal Ritter College Prep (MO)
Saint Louis Cardinal Ritter College Prep (MO),285,Saint Louis Cardinal Ritter College Prep (MO)
St. Louis Carnahan (MO),122,Saint Louis Carnahan (MO)
Saint Louis Carnahan (MO),11,Saint Louis Carnahan (MO)
Saint Louis Central (MO),69,Saint Louis Central (MO)
Saint Louis Chaminade (MO),490,Saint Louis Chaminade (MO)
Saint Louis Christian Brothers (MO),33,Saint Louis Christian Brothers College (MO)
Saint Louis Christian Brothers College (MO),582,Saint Louis Christian Brothers College (MO)
Saint Louis Clayton (MO),620,Saint Louis Clayton (MO)
St. Louis Clayton-Brentwood (MO),8,Saint Louis Clayton-Brentwood (MO)
Saint Louis Clayton-Brentwood (MO),8,Saint Louis Clayton-Brentwood (MO)
Saint Louis Cleveland (MO),67,Saint Louis Cleveland (MO)
Saint Louis Cleveland Junior Naval Academy (MO),18,Saint Louis Cleveland Junior Naval Academy (MO)
St. Louis Cleveland NJROTC (MO),130,Saint Louis Cleveland NJROTC (MO)
St. Louis College Prep at Madison (MO),12,Saint Louis College Prep at Madison (MO)
St. Louis Confluence Prep Academy (MO),86,Saint Louis Confluence Prep Academy (MO)
Saint Louis Confluence Prep Academy (MO),14,Saint Louis Confluence Prep Academy (MO)
St. Louis Confluence Prep Academy-Grand Center Arts Academy (MO),6,Saint Louis Confluence Prep Academy-Grand Center Arts Academy (MO)
Saint Louis Confluence Prep Academy-Grand Center Arts Academy (MO),6,Saint Louis Confluence Prep Academy-Grand Center Arts Academy (MO)
Saint Louis Country Day (MO),127,Saint Louis Country Day (MO)
Saint Louis Crossroads (MO),2,Saint Louis Crossroads (MO)
Saint Louis DeAndreis (MO),40,Saint Louis DeAndreis (MO)
Saint Louis De Smet Jesuit (MO),14,Saint Louis DeSmet Jesuit (MO)
Saint Louis DeSmet Jesuit (MO),527,Saint Louis DeSmet Jesuit (MO)
Saint Louis Gateway Tech (MO),242,Saint Louis Gateway Tech (MO)
Saint Louis Hadley Tech (MO),3,Saint Louis Hadley Tech (MO)
Saint Louis Hazelwood Central (MO),1,Saint Louis Hazelwood Central (MO)
Saint Louis Hazelwood East (MO),339,Saint Louis Hazelwood East (MO)
Saint Louis Holy Rosary (MO),13,Saint Louis Holy Rosary (MO)
Saint Louis Humboldt Academy (MO),1,Saint Louis Humboldt Academy (MO)
Saint Louis Imagine College Prep (MO),44,Saint Louis Imagine College Prep (MO)
Saint Louis Immaculata (MO),10,Saint Louis Immaculata (MO)
Saint Louis Kennedy (MO),65,Saint Louis Kennedy (MO)
Saint Louis Kirkwood Military Academy (MO),6,Saint Louis Kirkwood Military Academy (MO)
Saint Louis Laboure (MO),4,Saint Louis Laboure (MO)
Saint Louis Ladue Horton (MO),19,Saint Louis Ladue Horton Watkins (MO)
Saint Louis Ladue Horton Watkins (MO),578,Saint Louis Ladue Horton Watkins (MO)
Saint Louis Lafayette (MO),25,Saint Louis Lafayette (MO)
St. Louis Lift for Life Academy (MO),108,Saint Louis Lift for Life Academy (MO)
Saint Louis Lift for Life Academy (MO),64,Saint Louis Lift for Life Academy (MO)
Saint Louis Lindbergh (MO),427,Saint Louis Lindbergh (MO)
Saint Louis Lutheran Central (MO),17,Saint Louis Lutheran Central (MO)
Saint Louis Lutheran North (MO),360,Saint Louis Lutheran North (MO)
Saint Louis Lutheran South (MO),300,Saint Louis Lutheran South (MO)
Saint Louis Madison (MO),1,Saint Louis Madison (MO)
Saint Louis Manual Training (MO),3,Saint Louis Manual Training (MO)
Saint Louis Maplewood (MO),1,Saint Louis Maplewood (MO)
Saint Louis Mary Institute and Country Day (MO),431,Saint Louis Mary Institute and Country Day (MO)
Saint Louis MICDS (MO),34,Saint Louis Mary Institute and Country Day (MO)
Saint Louis McBride (MO),44,Saint Louis McBride (MO)
Saint Louis McKinley (MO),55,Saint Louis McKinley (MO)
Saint Louis McKinney (MO),1,Saint Louis McKinley (MO)
Saint Louis Mehlville (MO),444,Saint Louis Mehlville (MO)
Saint Louis Melville (MO),1,Saint Louis Mehlville (MO)
Saint Louis Mercy (MO),69,Saint Louis Mercy (MO)
St. Louis Miller Career Academy (MO),165,Saint Louis Miller Career Academy (MO)
St. Louis Normandy (MO),1,Saint Louis Normandy (MO)
Saint Louis Normandy (MO),418,Saint Louis Normandy (MO)
Saint Louis Northside Catholic (MO),2,Saint Louis Northside Catholic (MO)
Saint Louis Northwest Academy of Law (MO),106,Saint Louis Northwest Academy of Law (MO)
Saint Louis Oakville (MO),353,Saint Louis Oakville (MO)
Saint Louis O'Fallon Tech (MO),40,Saint Louis O'Fallon Tech (MO)
Saint Louis Parkway (MO),2,Saint Louis Parkway (MO)
Saint Louis Parkway North (MO),350,Saint Louis Parkway North (MO)
Saint Louis Principia (MO),428,Saint Louis Principia (MO)
St. Louis Principia-Whitfield (MO),4,Saint Louis Principia-Whitfield (MO)
Saint Louis Priory (MO),299,Saint Louis Priory (MO)
Saint Louis Ranken Trades (MO),1,Saint Louis Ranken Trades (MO)
Saint Louis Ritenour (MO),2,Saint Louis Ritenour (MO)
Saint Louis Riverview Gardens (MO),424,Saint Louis Riverview Gardens (MO)
Saint Louis Roosevelt (MO),241,Saint Louis Roosevelt (MO)
St. Louis Roosevelt-Carnahan (MO),2,Saint Louis Roosevelt-Cleveland NJROTC (MO)
St. Louis Roosevelt-Cleveland NJROTC (MO),9,Saint Louis Roosevelt-Cleveland NJROTC (MO)
Saint Louis Rosary (MO),99,Saint Louis Rosary (MO)
Saint Louis Smith Academy (MO),5,Saint Louis Smith Academy (MO)
Saint Louis Soldan International Studies (MO),237,Saint Louis Soldan International Studies (MO)
St. Louis Soldan International Studies-Sumner (MO),8,Saint Louis Soldan International Studies-Sumner (MO)
Saint Louis Soldan International Studies-Sumner (MO),12,Saint Louis Soldan International Studies-Sumner (MO)
Saint Louis Soldan-Blewett (MO),11,Saint Louis Soldan-Blewett (MO)
Saint Louis South Side (MO),1,Saint Louis South Side (MO)
Saint Louis Southside Catholic (MO),7,Saint Louis Southside Catholic (MO)
Saint Louis Southwest (MO),50,Saint Louis Southwest (MO)
Saint Louis St. Charles (MO),1,Saint Louis St. Charles (MO)
Saint Louis Saint Francis De Sales (MO),1,Saint Louis St. Francis De Sales (MO)
Saint Louis Saint John Vianney (MO),1,Saint Louis St. John Vianney (MO)
Saint Louis Saint Joseph's Academy (MO),1,Saint Louis St. Joseph's Academy (MO)
Saint Louis St. Louis (MO),21,Saint Louis St. Louis (MO)
Saint Louis St. Marys (MO),20,Saint Louis St. Mary's (MO)
Saint Louis Saint Mary's (MO),304,Saint Louis St. Mary's (MO)
Saint Louis St. Mary's (MO),2,Saint Louis St. Mary's (MO)
Saint Louis St. Pius V (MO),1,Saint Louis St. Pius V (MO)
Saint Louis Saint Thomas of Aquinas (MO),128,Saint Louis St. Thomas of Aquinas (MO)
Saint Louis Saint Vincent De Paul (MO),2,Saint Louis St. Vincent De Paul (MO)
Saint Louis Sumner (MO),325,Saint Louis Sumner (MO)
St. Louis Sumner-Northwest Academy of Law (MO),8,Saint Louis Sumner-Northwest Academy of Law (MO)
St. Louis TDW Academy (MO),2,Saint Louis TDW Academy (MO)
Saint Louis TDW Academy (MO),2,Saint Louis TDW Academy (MO)
Saint Louis Tower Grove Christian (MO),1,Saint Louis Tower Grove Christian (MO)
Saint Louis Trinity Catholic (MO),184,Saint Louis Trinity Catholic (MO)
St. Louis True Divine Word Academy (MO),3,Saint Louis True Divine Word Academy (MO)
St. Louis University (MO),1,Saint Louis University (MO)
