Alias_Name,GameCount,Standardized_Name
Harpursville-Afton (NY),77,Harpursville-Afton (NY)
Harpursville Afton (NY),14,Harpursville-Afton (NY)
Harrison (NY),620,Harrison (NY)
Hartsdale Woodlands (NY),353,Hartsdale Woodlands (NY)
Hastings-on-Hudson Dobbs-Hastings (NY),361,Hastings-on-Hudson Dobbs-Hastings (NY)
Hastings On Hudson Hastings Yellow (NY),14,Hastings-on-Hudson Dobbs-Hastings (NY)
Hauppauge (NY),370,Hauppauge (NY)
Hempstead (NY),467,Hempstead (NY)
Herkimer (NY),420,Herkimer (NY)
Hewlett (NY),398,Hewlett (NY)
Hicksville (NY),389,Hicksville (NY)
Hicksville Long Holy Trinity (NY),451,Hicksville Long Holy Trinity (NY)
Highland (NY),220,Highland (NY)
Highland Falls O'Neill (NY),219,Highland Falls O'Neill (NY)
Highland Falls Oneill (NY),15,Highland Falls O'Neill (NY)
Hilton (NY),448,Hilton (NY)
Hinsdale Central (NY),204,Hinsdale Central (NY)
Hobart College Fresh (NY),2,Hobart College Frosh (NY)
Hobart College Frosh (NY),1,Hobart College Frosh (NY)
Holland Patent (NY),401,Holland Patent (NY)
Holley (NY),163,Holley (NY)
Homer (NY),422,Homer (NY)
Honeoye Falls Honeoye Falls (NY),17,Honeoye Falls (NY)
Honeoye Falls (NY),1,Honeoye Falls (NY)
Honeoye Falls-Lima (NY),417,Honeoye Falls-Lima (NY)
Hoosick Falls (NY),397,Hoosick Falls (NY)
Hopewell Junction John Jay (NY),388,Hopewell Junction John Jay (NY)
Hornell (NY),897,Hornell (NY)
Horseheads (NY),554,Horseheads (NY)
Hudson (NY),298,Hudson (NY)
Hudson Falls (NY),437,Hudson Falls (NY)
Huntington (NY),406,Huntington (NY)
Huntington Station Walt Whitman (NY),385,Huntington Station Walt Whitman (NY)
Hyde Park Roosevelt (NY),276,Hyde Park Roosevelt (NY)
Ilion (NY),309,Ilion (NY)
Ilion Central Valley Academy (NY),86,Ilion Central Valley Academy (NY)
Ilion Central Valley (NY),17,Ilion Central Valley Academy (NY)
Irvington (NY),364,Irvington (NY)
Islip (NY),389,Islip (NY)
Islip Terrace East Islip (NY),430,Islip Terrace East Islip (NY)
Ithaca (NY),577,Ithaca (NY)
Jamaica (NY),199,Jamaica (NY)
Jamaica Adams (NY),294,Jamaica Adams (NY)
Jamaica Martin (NY),283,Jamaica Martin (NY)
Jamestown (NY),1215,Jamestown (NY)
Jamestown Southwestern (NY),466,Jamestown Southwestern (NY)
Jamestown Southwestern Central (NY),3,Jamestown Southwestern (NY)
