Alias_Name,GameCount,Standardized_Name
Medina South Gibson (TN),170,Medina South Gibson (TN)
Memphis Academy of Health Sciences (TN),148,Memphis Academy of Health Sciences (TN)
Memphis Academy of Science and Engineering (TN),53,Memphis Academy of Health Sciences (TN)
Memphis B.T. Washington (TN),1,Memphis B.T. Washington (TN)
Memphis Booker T (TN),16,Memphis B.T. Washington (TN)
Memphis Booker Washington (TN),1,Memphis B.T. Washington (TN)
Memphis Bishop Byrne (TN),310,Memphis Bishop Byrne (TN)
Memphis Business (TN),21,Memphis Business Academy (TN)
Memphis Business Academy (TN),32,Memphis Business Academy (TN)
Memphis Catholic (TN),266,Memphis Catholic (TN)
Memphis Central (TN),544,Memphis Central (TN)
Memhis Christian Brothers (TN),1,Memphis Christian Brothers (TN)
Memphis Christian Brothers (TN),917,Memphis Christian Brothers (TN)
Memphis Christian Brothers College (TN),1,Memphis Christian Brothers (TN)
Memphis Christian Brothers University (TN),3,Memphis Christian Brothers (TN)
Memphis Christian Brothers College Seconds (TN),1,Memphis Christian Brothers 2nd (TN)
Memphis Craigmont (TN),377,Memphis Craigmont (TN)
Memphis Douglass (TN),178,Memphis Douglass (TN)
Memphis East (TN),436,Memphis East (TN)
Memphis Elliston Baptist Academy (TN),2,Memphis Elliston Baptist Academy (TN)
Memphis Elliston BaptistAcademy (TN),17,Memphis Elliston Baptist Academy (TN)
Memphis Fairley (TN),402,Memphis Fairley (TN)
Memphis Frayser (TN),349,Memphis Frayser (TN)
Memphis Frazier (TN),1,Memphis Frayser (TN)
Memphis Frazier Baptist (TN),3,Memphis Frayser (TN)
Memphis Freedom Prep (TN),2,Memphis Freedom Prep Academy (TN)
Memphis Freedom Prep Academy (TN),56,Memphis Freedom Prep Academy (TN)
Memphis G.W. Carver (TN),259,Memphis G.W. Carver (TN)
Memphis Hamilton (TN),366,Memphis Hamilton (TN)
Memphis Harding Academy (TN),454,Memphis Harding Academy (TN)
Memphis Hillcrest (TN),365,Memphis Hillcrest (TN)
Memphis Humes (TN),24,Memphis Humes Prep (TN)
Memphis Humes Prep (TN),3,Memphis Humes Prep (TN)
Memphis Kingsburg (TN),1,Memphis Kingsbury (TN)
Memphis Kingsbury (TN),410,Memphis Kingsbury (TN)
Memphis KIPP Collegiate (TN),115,Memphis KIPP Collegiate (TN)
Memphis Kirby (TN),383,Memphis Kirby (TN)
Memphis Lausanne Collegiate (TN),140,Memphis Lausanne Collegiate (TN)
Memphis Macon Road Baptist (TN),110,Memphis Macon Road Baptist (TN)
Memphis Manassas (TN),344,Memphis Manassas (TN)
Memphis Melrose (TN),478,Memphis Melrose (TN)
Memphis Mitchell (TN),379,Memphis Mitchell (TN)
Memphis Northside (TN),264,Memphis Northside (TN)
Memphis Oakhaven (TN),365,Memphis Oakhaven (TN)
Memphis Overton (TN),426,Memphis Overton (TN)
Memphis Pure (TN),20,Memphis PURE Academy (TN)
Memphis PURE Academy (TN),10,Memphis PURE Academy (TN)
Memphis Raleigh-Egypt (TN),382,Memphis Raleigh-Egypt (TN)
Memphis Ridgeway (TN),448,Memphis Ridgeway (TN)
Memphis Sheffield (TN),350,Memphis Sheffield (TN)
Memphis Sky View Academy (TN),2,Memphis Skyview Academy (TN)
Memphis Skyview Academy (TN),4,Memphis Skyview Academy (TN)
Skyview (TN),2,Memphis Skyview Academy (TN)
Skyview Academy (TN),27,Memphis Skyview Academy (TN)
Sky-View Academy (TN),3,Memphis Skyview Academy (TN)
Memphis Southern Baptist (TN),6,Memphis Southern Baptist Educational Center (TN)
Memphis Southern Baptist Educational Center (TN),105,Memphis Southern Baptist Educational Center (TN)
Memphis Southside (TN),267,Memphis Southside (TN)
"Memphis Southslde """"B"""" (TN)",1,Memphis Southside B (TN)
Memphis Southwind (TN),183,Memphis Southwind (TN)
Memphis Treadwell (TN),237,Memphis Treadwell (TN)
Memphis Trezevant (TN),413,Memphis Trezevant (TN)
Memphis University (TN),551,Memphis University (TN)
Memphis University School (TN),236,Memphis University School (TN)
Memphis Washington (TN),334,Memphis Washington (TN)
Memphis Westside (TN),151,Memphis Westside (TN)
Memphis Westwood (TN),392,Memphis Westwood (TN)
Memphis White Station (TN),454,Memphis White Station (TN)
Memphis Whitehaven (TN),601,Memphis Whitehaven (TN)
Memphis Wooddale (TN),404,Memphis Wooddale (TN)
Middle Tennesse Normal College (TN),1,Middle Tennessee State Univestity (TN)
Middle Tennessee State (TN),2,Middle Tennessee State Univestity (TN)
Middleton (TN),448,Middleton (TN)
Milan (TN),1095,Milan (TN)
Milligan College Frosh (TN),1,Milligan College Frosh (TN)
Milligan Freshmen (TN),1,Milligan College Frosh (TN)
Millington Central (TN),520,Millington Central (TN)
Millington Tipton-Rosemark Academy (TN),329,Millington Tipton-Rosemark Academy (TN)
Monterey (TN),908,Monterey (TN)
Morristown (TN),341,Morristown (TN)
Morristown Lakeway Christian (TN),18,Morristown Lakeway Christian Academy (TN)
Morristown Lakeway Christian Academy (TN),36,Morristown Lakeway Christian Academy (TN)
Morristown Hamblen East (TN),19,Morristown-Hamblen East (TN)
Morristown-Hamblen East (TN),597,Morristown-Hamblen East (TN)
Morristown Hamblen West (TN),19,Morristown-Hamblen West (TN)
Morristown-Hamblen West (TN),655,Morristown-Hamblen West (TN)
Mosheim West Greene (TN),547,Mosheim West Greene (TN)
Mount Juliet (TN),777,Mount Juliet (TN)
Mount Juliet Christian Academy (TN),244,Mount Juliet Christian Academy (TN)
Mt. Julie Green Hillt (TN),24,Mount Juliet Green Hill (TN)
Mt. Juliet Green Hill (TN),20,Mount Juliet Green Hill (TN)
Mount Juliet Middle Tennessee Heat (TN),138,Mount Juliet Middle Tennessee Heat (TN)
Mount Pleasant (TN),661,Mount Pleasant (TN)
Mountain City Johnson County (TN),687,Mountain City Johnson County (TN)
Munford (TN),468,Munford (TN)
Murfreesboro Blackman (TN),289,Murfreesboro Blackman (TN)
Murfreesboro Middle Tennessee Christian (TN),205,Murfreesboro Middle Tennessee Christian (TN)
Murfreesboro Oakland (TN),640,Murfreesboro Oakland (TN)
Murfreesboro Providence Christian (TN),19,Murfreesboro Providence Christian Academy (TN)
Murfreesboro Providence Christian Academy (TN),34,Murfreesboro Providence Christian Academy (TN)
Murfreesboro Riverdale (TN),649,Murfreesboro Riverdale (TN)
Murfreesboro Siegel (TN),245,Murfreesboro Siegel (TN)
Nashville Bellevue (TN),105,Nashville Bellevue (TN)
Nashville Cane Ridge (TN),189,Nashville Cane Ridge (TN)
Nashville Central (TN),151,Nashville Central (TN)
Nashville Christ Presbyterian (TN),22,Nashville Christ Presbyterian Academy (TN)
Nashville Christ Presbyterian Academy (TN),384,Nashville Christ Presbyterian Academy (TN)
Nashville Christian (TN),552,Nashville Christian (TN)
Nashville Cohn (TN),238,Nashville Cohn (TN)
Nashville Davidson Academy (TN),460,Nashville Davidson Academy (TN)
Nashville Donelson Christian (TN),22,Nashville Donelson Christian Academy (TN)
Nashville Donelson Christian Academy (TN),499,Nashville Donelson Christian Academy (TN)
Nashville East (TN),294,Nashville East (TN)
Nashville East Nashville Magnet (TN),180,Nashville East Nashville Magnet (TN)
Nashville Ensworth (TN),229,Nashville Ensworth (TN)
Nashville Father Ryan (TN),825,Nashville Father Ryan (TN)
Nashville Franklin Road (TN),20,Nashville Franklin Road Academy (TN)
Nashville Franklin Road Academy (TN),543,Nashville Franklin Road Academy (TN)
Nashville Glencliff (TN),634,Nashville Glencliff (TN)
Nashville Hillsboro (TN),780,Nashville Hillsboro (TN)
Nashville Hillwood (TN),647,Nashville Hillwood (TN)
Fogg (TN),1,Nashville Hume Fogg (TN)
Humes (TN),20,Nashville Hume Fogg (TN)
Nashville Hume Fogg (TN),189,Nashville Hume Fogg (TN)
Nashville Hume-Fogg Tech. (TN),8,Nashville Hume Fogg (TN)
Nume Fogg (TN),1,Nashville Hume Fogg (TN)
Nashville Hunters Lane (TN),408,Nashville Hunters Lane (TN)
Nashville John Overton (TN),699,Nashville John Overton (TN)
Nashville Lipscomb Academy (TN),742,Nashville Lipscomb Academy (TN)
Nashville Litton (TN),251,Nashville Litton (TN)
Nashville Maplewood (TN),706,Nashville Maplewood (TN)
Nashville McGavock (TN),585,Nashville McGavock (TN)
Bell Nashville (TN),1,Nashville Montgomery Bell Academy (TN)
Nashville Montgomery Bell Academy (TN),1194,Nashville Montgomery Bell Academy (TN)
Nashville North (TN),158,Nashville North (TN)
Nashville Pearl (TN),2,Nashville Pearl-Cohn (TN)
Nashville Pearl Cohn (TN),22,Nashville Pearl-Cohn (TN)
Nashville Pearl-Cohn (TN),487,Nashville Pearl-Cohn (TN)
Nashville Stratford (TN),684,Nashville Stratford (TN)
Nashville Tennessee Industrial School (TN),253,Nashville Tennessee Industrial School (TN)
Nashville Tennessee Preparatory School (TN),298,Nashville Tennessee Preparatory School (TN)
New Tazewell Claiborne (TN),572,New Tazewell Claiborne (TN)
Newbern Dyer County (TN),434,Newbern Dyer County (TN)
Newport Cocke County (TN),660,Newport Cocke County (TN)
Nolensville (TN),102,Nolensville (TN)
Oak Ridge (TN),968,Oak Ridge (TN)
Oakdale (TN),443,Oakdale (TN)
Obion County Central (TN),187,Obion County Central (TN)
Oliver Springs (TN),550,Oliver Springs (TN)
Oneida (TN),581,Oneida (TN)
Ooltewah (TN),535,Ooltewah (TN)
Ooltewah East Hamilton (TN),186,Ooltewah East Hamilton (TN)
Paris Henry County (TN),313,Paris Henry County (TN)
Parsons Riverside (TN),2,Parsons-Riverside (TN)
Parsons-Riverside (TN),2,Parsons-Riverside (TN)
Pearl (TN),168,Pearl (TN)
Pigeon Forge (TN),264,Pigeon Forge (TN)
Pikeville Bledsoe County (TN),476,Pikeville Bledsoe County (TN)
Pikeville Taft Youth Center (TN),238,Pikeville Taft Youth Center (TN)
Pleasant View Sycamore (TN),290,Pleasant View Sycamore (TN)
Porter (TN),204,Porter (TN)
Portland (TN),617,Portland (TN)
Powell (TN),758,Powell (TN)
Powell Valley (TN),215,Powell Valley (TN)
Powell Valley (VA) (TN),1,Powell Valley (VA)
Pulaski Giles County (TN),612,Pulaski Giles County (TN)
Reagan Scotts Hill (TN),179,Reagan Scotts Hill (TN)
Red Boiling Springs (TN),476,Red Boiling Springs (TN)
Red Boiling Springs Red Boiling (TN),20,Red Boiling Springs (TN)
Red Boling Springs (TN),8,Red Boiling Springs (TN)
Rhea Central (TN),116,Rhea Central (TN)
Ripley (TN),641,Ripley (TN)
Roan Mountain Cloudland (TN),545,Roan Mountain Cloudland (TN)
