Alias_Name,GameCount,Standardized_Name
Perth Saint Johns (ON),56,Perth St. Johns (ON)
Peterborough Adam Scott (ON),72,Peterborough Adam Scott (ON)
Peterborough Crestwood (ON),82,Peterborough Crestwood (ON)
Peterborough Saint Peter's (ON),46,Peterborough St. Peter's (ON)
Pickering Saint Mary (ON),34,Pickering St. Mary (ON)
Port Colborne Lakeshore Catholic (ON),51,Port Colborne Lakeshore Catholic (ON)
Port Hope Trinity Collegiate (ON),52,Port Hope Trinity Collegiate (ON)
Prescott Saint Mark's (ON),1,Prescott St. Mark's (ON)
Rockcliffe Park Ashbury (ON),59,Rockcliffe Park Ashbury (ON)
Russell Saint Thomas Aquinas Catholic (ON),15,Russell St. Thomas Aquinas Catholic (ON)
Saint Catharines Saint Francis Catholic (ON),43,Saint Catharines St. Francis Catholic (ON)
Saint Thomas Saint Joseph's (ON),34,Saint Thomas St. Joseph's (ON)
Sarnia Northern (ON),59,Sarnia Northern (ON)
Sarnia Saint Christopher (ON),3,Sarnia St. Christopher's (ON)
Sarnia Saint Christopher's (ON),22,Sarnia St. Christopher's (ON)
Sarnia Saint Clair (ON),15,Sarnia St. Clair (ON)
Sarnia Saint Patrcks (ON),2,Sarnia St. Patrick's (ON)
Sarnia Saint Patrick's (ON),21,Sarnia St. Patrick's (ON)
Sault St. Marie Bawating Collegiate Vo-Tech (ON),6,Sault Ste. Marie Bewating (ON)
Sault Sainte Marie Bewating (ON),10,Sault Ste. Marie Bewating (ON)
Sault Ste Marie Bawating Collegiate (ON),4,Sault Ste. Marie Bewating (ON)
Sault Saint Marie Collegiate (ON),2,Sault Ste. Marie Collegiate (ON)
Sault Sainte Marie Collegiate (ON),40,Sault Ste. Marie Collegiate (ON)
Sault Ste Marie Collegiate (ON),3,Sault Ste. Marie Collegiate (ON)
Sault Ste Marie Korah Collegiate (ON),71,Sault Ste. Marie Korah Collegiate (ON)
Sault Sainte Marie Loretto (ON),60,Sault Ste. Marie Loretto (ON)
Sault St. Marie Sir Dunn (ON),1,Sault Ste. Marie Sir James Dunn (ON)
Sault Ste Marie Sir James Dunn (ON),2,Sault Ste. Marie Sir James Dunn (ON)
Sault Ste Marie Saint Basil (ON),53,Sault Ste. Marie St. Basil (ON)
Sault Ste Marie Saint Mary's College (ON),69,Sault Ste. Marie St. Mary's College (ON)
Sault Ste. Marie St. Mary's College (ON),1,Sault Ste. Marie St. Mary's College (ON)
Sault St. Marie Superior Heights (ON),2,Sault Ste. Marie Superior Heights (ON)
Sault Ste Marie Superior Heights (ON),71,Sault Ste. Marie Superior Heights (ON)
Sault Ste. Marie Superior Heights (ON),1,Sault Ste. Marie Superior Heights (ON)
