Alias_Name,GameCount,Standardized_Name
St.John-Endicott-LaCrosse (WA),38,Saint John-Endicott-LaCrosse (WA)
Sammamish Eastlake (WA),306,Sammamish Eastlake (WA)
Sammamish Eastside Catholic (WA),41,Sammamish Eastside Catholic (WA)
Sammamish EastsideCatholic (WA),348,Sammamish Eastside Catholic (WA)
Sammamish Skyline (WA),318,Sammamish Skyline (WA)
Seattle Ballard (WA),317,Seattle Ballard (WA)
Seattle Bishop Blanchet (WA),403,Seattle Bishop Blanchet (WA)
Seattle Chief Sealth (WA),306,Seattle Chief Sealth (WA)
Seattle Cleveland (WA),293,Seattle Cleveland (WA)
Seattle Evergreen (WA),348,Seattle Evergreen (WA)
Seattle Franklin (WA),342,Seattle Franklin (WA)
Seattle Garfield (WA),330,Seattle Garfield (WA)
Seattle Ingraham (WA),341,Seattle Ingraham (WA)
Seattle King's (WA),416,Seattle King's (WA)
Seattle Lakeside (WA),328,Seattle Lakeside (WA)
Seattle Lutheran (WA),128,Seattle Lutheran (WA)
Seattle Hale (WA),17,Seattle Nathan Hale (WA)
Seattle Nathan Hale (WA),296,Seattle Nathan Hale (WA)
Seattle Bishop O'Dea (WA),1,Seattle O'Dea (WA)
Seattle Kings (WA),19,Seattle O'Dea (WA)
Seattle Odea (WA),21,Seattle O'Dea (WA)
Seattle O'Dea (WA),610,Seattle O'Dea (WA)
Seattle Prep (WA),435,Seattle Prep (WA)
Seattle Rainer Beach (WA),20,Seattle Rainier Beach (WA)
Seattle Rainier Beach (WA),49,Seattle Rainier Beach (WA)
Seattle RainierBeach (WA),280,Seattle Rainier Beach (WA)
Seattle Roosevelt (WA),359,Seattle Roosevelt (WA)
Seattle Shorecrest (WA),404,Seattle Shorecrest (WA)
SeaTac Tyee (WA),49,Seattle Tyee (WA)
Seattle Tyee (WA),134,Seattle Tyee (WA)
Sedro Woolley (WA),238,Sedro-Woolley (WA)
Sedro-Woodley (WA),1,Sedro-Woolley (WA)
Sedro-Woolley (WA),278,Sedro-Woolley (WA)
Selah (WA),427,Selah (WA)
Sequim (WA),401,Sequim (WA)
Shelton (WA),484,Shelton (WA)
Shoreline Shorewood (WA),453,Shoreline Shorewood (WA)
Silverdale Central Kitsap (WA),426,Silverdale Central Kitsap (WA)
Silverdale Klahowya (WA),246,Silverdale Klahowya (WA)
Snohomish (WA),546,Snohomish (WA)
Snohomish Glacier Peak (WA),207,Snohomish Glacier Peak (WA)
Snoqualmie Mount Si (WA),460,Snoqualmie Mount Si (WA)
Soap Lake (WA),198,Soap Lake (WA)
Soap Lake-Wilson Creek (WA),131,Soap Lake-Wilson Creek (WA)
South Bend (WA),344,South Bend (WA)
South Hill Emerald Ridge (WA),232,South Hill Emerald Ridge (WA)
Spanaway Bethel (WA),439,Spanaway Bethel (WA)
Spanaway Lake (WA),348,Spanaway Lake (WA)
Spangle Liberty (WA),311,Spangle Liberty (WA)
Spokane East Valley (WA),336,Spokane East Valley (WA)
Spokane Ferris (WA),413,Spokane Ferris (WA)
Spokane Gonzaga Prep (WA),717,Spokane Gonzaga Prep (WA)
Spokane Lewis & Clark (WA),482,Spokane Lewis & Clark (WA)
Spokane Lewis And (WA),18,Spokane Lewis & Clark (WA)
Spokane Mead (WA),545,Spokane Mead (WA)
Spokane North Central (WA),474,Spokane North Central (WA)
Spokane Rogers (WA),365,Spokane Rogers (WA)
Spokane Shadle Park (WA),423,Spokane Shadle Park (WA)
Spokane University (WA),416,Spokane University (WA)
Spokane Valley Central Valley (WA),430,Spokane Valley Central Valley (WA)
Spokane West Valley (WA),417,Spokane West Valley (WA)
Sprague-Harrington (WA),135,Sprague-Harrington (WA)
Springdale Mary Walker (WA),380,Springdale Mary Walker (WA)
Stanwood (WA),455,Stanwood (WA)
Stanwood Twin Cities (WA),1,Stanwood Twin Cities (WA)
Stanwood Twin City (WA),3,Stanwood Twin Cities (WA)
Steilacoom (WA),408,Steilacoom (WA)
Stevenson (WA),507,Stevenson (WA)
Sultan (WA),400,Sultan (WA)
Sumner (WA),485,Sumner (WA)
Sunnyside (WA),463,Sunnyside (WA)
Sunnyside Christian (WA),165,Sunnyside Christian (WA)
Tacoma Baptist (WA),242,Tacoma Baptist (WA)
Tacoma Bellarmine Prep (WA),11,Tacoma Bellarmine Prep (WA)
Tacoma Bellarmine Preparatory (WA),1,Tacoma Bellarmine Prep (WA)
Tacoma BellarminePrep (WA),506,Tacoma Bellarmine Prep (WA)
Tacoma Charles Wright (WA),345,Tacoma Charles Wright (WA)
Tacoma Evergreen Lutheran (WA),134,Tacoma Evergreen Lutheran (WA)
Tacoma Fife (WA),443,Tacoma Fife (WA)
Tacoma Foss (WA),363,Tacoma Foss (WA)
Tacoma Franklin Pierce (WA),446,Tacoma Franklin Pierce (WA)
Tacoma Life Christian Academy (WA),201,Tacoma Life Christian Academy (WA)
Tacoma Lincoln (WA),757,Tacoma Lincoln (WA)
Tacoma Mount Tahoma (WA),530,Tacoma Mt.Tahoma (WA)
Tacoma Mt.Tahoma (WA),2,Tacoma Mt.Tahoma (WA)
Tacoma Stadium (WA),482,Tacoma Stadium (WA)
Tacoma Washington (WA),354,Tacoma Washington (WA)
Tacoma Wilson (WA),407,Tacoma Wilson (WA)
Taholah (WA),211,Taholah (WA)
Tekoa-Oakesdale (WA),148,Tekoa-Oakesdale (WA)
Tekoa-Oakesdale-Rosalia (WA),188,Tekoa-Oakesdale-Rosalia (WA)
Tekoa Rosalia (WA),14,Tekoa-Rosalia (WA)
Tekoa-Rosalia (WA),73,Tekoa-Rosalia (WA)
Tenino (WA),396,Tenino (WA)
Toledo (WA),428,Toledo (WA)
Tonasket (WA),419,Tonasket (WA)
Toppenish (WA),439,Toppenish (WA)
Toppenish Yakama Nation (WA),13,Toppenish Yakama Nation Tribal (WA)
Toppenish Yakama Nation Tribal (WA),38,Toppenish Yakama Nation Tribal (WA)
Toppenish Yakama Tribal (WA),28,Toppenish Yakama Nation Tribal (WA)
Touchet (WA),429,Touchet (WA)
Toutle Lake (WA),378,Toutle Lake (WA)
Tukwila Foster (WA),431,Tukwila Foster (WA)
Tumwater (WA),578,Tumwater (WA)
Tumwater Black Hills (WA),195,Tumwater Black Hills (WA)
Union Gap La Salle (WA),242,Union Gap La Salle (WA)
University of Washington Fresh (WA),2,University of Washington Frosh (WA)
University of Washington Frosh (WA),4,University of Washington Frosh (WA)
University of Washington 2nd (WA),1,University of Washington JV (WA)
University of Washington 2nds (WA),1,University of Washington JV (WA)
University of Washington Juniors (WA),2,University of Washington JV (WA)
University of Washington JV (WA),2,University of Washington JV (WA)
University of Washington Sophs (WA),2,University of Washington JV (WA)
University Place Curtis (WA),507,University Place Curtis (WA)
Vancouver (WA),379,Vancouver (WA)
"Vancouver """"B"""" (WA)",2,Vancouver B (WA)
Vancouver B's (WA),3,Vancouver B (WA)
Vancouver Columbia River (WA),637,Vancouver Columbia River (WA)
Vancouver Evergreen (WA),776,Vancouver Evergreen (WA)
Vancouver Heritage (WA),255,Vancouver Heritage (WA)
Vancouver Hudson Bay (WA),16,Vancouver Hudson's Bay (WA)
Vancouver Hudsons Bay (WA),17,Vancouver Hudson's Bay (WA)
Vancouver Hudson's Bay (WA),626,Vancouver Hudson's Bay (WA)
Hudson's Bay JV (WA),6,Vancouver Hudson's Bay JV (WA)
Vancouver Hudson's Bay JV (WA),2,Vancouver Hudson's Bay JV (WA)
Vancouver Kings Way (WA),18,Vancouver King's Way Christian (WA)
Vancouver King's Way Christian (WA),136,Vancouver King's Way Christian (WA)
Vancouver Mountain View (WA),463,Vancouver Mountain View (WA)
Vancouver Seton Catholic (WA),119,Vancouver Seton Catholic (WA)
Vancouver Skyview (WA),293,Vancouver Skyview (WA)
Vancouver Union (WA),197,Vancouver Union (WA)
Vashon Island (WA),338,Vashon Island (WA)
Waitsburg (WA),208,Waitsburg (WA)
Waitsburg-Prescott (WA),128,Waitsburg-Prescott (WA)
Walla DeSales (WA),440,Walla DeSales (WA)
Walla Walla (WA),791,Walla Walla (WA)
Wapato (WA),400,Wapato (WA)
Warden (WA),406,Warden (WA)
Washington School for the Deaf (WA),160,Washington School for the Deaf (WA)
"Washington State University """"B"""" (WA)",1,Washington State Unversity JV (WA)
Washington State Unversity JV (WA),1,Washington State Unversity JV (WA)
Washougal (WA),641,Washougal (WA)
Waterville (WA),297,Waterville (WA)
Wellpinit (WA),320,Wellpinit (WA)
Wenatchee (WA),589,Wenatchee (WA)
West Seattle (WA),309,West Seattle (WA)
Westport Ocosta (WA),386,Westport Ocosta (WA)
White Salmon (WA),1,White Salmon Columbia (WA)
White Salmon Columbia (WA),477,White Salmon Columbia (WA)
White Swan (WA),392,White Swan (WA)
Wilbur-Creston (WA),317,Wilbur-Creston (WA)
Winlock (WA),415,Winlock (WA)
Winthrop Liberty Bell (WA),369,Winthrop Liberty Bell (WA)
Woodinville (WA),438,Woodinville (WA)
Woodland (WA),692,Woodland (WA)
Yakima Davis (WA),476,Yakima Davis (WA)
Yakima East Valley (WA),568,Yakima East Valley (WA)
Yakima Eisenhower (WA),466,Yakima Eisenhower (WA)
Yakima West Valley (WA),567,Yakima West Valley (WA)
Yelm (WA),416,Yelm (WA)
Zillah (WA),446,Zillah (WA)
