Alias_Name,GameCount,Standardized_Name
Falmouth Stafford (VA),816,Falmouth Stafford (VA)
Farmville (VA),376,Farmville (VA)
Farmville Fuqua (VA),219,Farmville Fuqua (VA)
Farmville Prince Edward County (VA),566,Farmville Prince Edward County (VA)
Fieldale-Collinsville (VA),402,Fieldale-Collinsville (VA)
Fishersville Wilson Memorial (VA),813,Fishersville Wilson Memorial (VA)
Floyd County (VA),696,Floyd County (VA)
Fork UnionMilitary Academy (VA),316,Fork Union Military Academy (VA)
Fort Defiance (VA),680,Fort Defiance (VA)
Fort Defiance Augusta Military Academy (VA),47,Fort Defiance Augusta Military Academy (VA)
Ft. Defiance Augusta Military Academy (VA),18,Fort Defiance Augusta Military Academy (VA)
Ft. Defiance Augusta Military Academy JV (VA),2,Fort Defiance Augusta Military Academy JV (VA)
Franktown (VA),8,Franktown (VA)
Franktown ? (VA),1,Franktown (VA)
Fredericksburg (VA),132,Fredericksburg (VA)
Fredericksburg Chancellor (VA),400,Fredericksburg Chancellor (VA)
Fredericksburg Christian (VA),159,Fredericksburg Christian (VA)
Fredericksburg James Monroe (VA),1139,Fredericksburg James Monroe (VA)
Fredericksburg Riverbend (VA),225,Fredericksburg Riverbend (VA)
Fredericksburg Saint Michael the Archangel (VA),29,Fredericksburg St. Michael the Archangel (VA)
Fredericksburg St. Michael (VA),27,Fredericksburg St. Michael the Archangel (VA)
Fredericksburg St. Michael the Archangel (VA),26,Fredericksburg St. Michael the Archangel (VA)
Fries (VA),457,Fries (VA)
Front Royal Mosby Academy (VA),39,Front Royal Mosby Academy (VA)
Front Royal Moseby Academy (VA),1,Front Royal Mosby Academy (VA)
Front Royal Randolph-Macon Academy (VA),340,Front Royal Randolph-Macon Academy (VA)
Front Royal Randolph-Macon (VA),32,Front Royal Randolph-Macon Academy (VA)
Front Royal Randolph Macon Academy (VA),8,Front Royal Randolph-Macon Academy (VA)
Front Royal Randolph-MaconAcademy JV (VA),22,Front Royal Randolph-Macon Academy JV (VA)
Front Royal Randolph-Macon Academy JV (VA),8,Front Royal Randolph-Macon Academy JV (VA)
Front Royal Skyline (VA),205,Front Royal Skyline (VA)
Front Royal Warren County (VA),914,Front Royal Warren County (VA)
Galax (VA),1070,Galax (VA)
Gate City (VA),1051,Gate City (VA)
Glade Spring (VA),213,Glade Spring (VA)
Glade Spring Patrick Henry (VA),696,Glade Spring Patrick Henry (VA)
Glen Allen (VA),235,Glen Allen (VA)
Glen Allen Deep Run (VA),243,Glen Allen Deep Run (VA)
Gloucester (VA),738,Gloucester (VA)
Goochland (VA),809,Goochland (VA)
Gretna (VA),762,Gretna (VA)
Grundy (VA),993,Grundy (VA)
Hampden Sydney College (VA),1,Hampden-Sydney College (VA)
Hampden-Sydney (VA),1,Hampden-Sydney College (VA)
"Hampden-Sydney College """"B"""" (VA)",2,Hampden-Sydney College B (VA)
"Hampden-SydneyCollege """"B"""" (VA)",1,Hampden-Sydney College B (VA)
Hampden-Sydney College Fresh (VA),3,Hampden-Sydney College Frosh (VA)
Hampden-SydneyCollege Fresh (VA),3,Hampden-Sydney College Frosh (VA)
Hampden-Sidney Frosh (VA),1,Hampden-Sydney College Frosh (VA)
Hampden-SydneyCollege Frosh (VA),1,Hampden-Sydney College Frosh (VA)
Hampden-Sydney JV (VA),5,Hampden-Sydney College JV (VA)
Hampden Sydney College JV (VA),4,Hampden-Sydney College JV (VA)
Hampden-SydneyCollege JV (VA),2,Hampden-Sydney College JV (VA)
Hampton (VA),1365,Hampton (VA)
Hampton Bethel (VA),631,Hampton Bethel (VA)
Hampton Kecoughtan (VA),679,Hampton Kecoughtan (VA)
Hampton Pembroke (VA),113,Hampton Pembroke (VA)
Hampton Phoebus (VA),619,Hampton Phoebus (VA)
Harrisonburg (VA),1021,Harrisonburg (VA)
Haymarket Battlefield (VA),236,Haymarket Battlefield (VA)
Haysi (VA),652,Haysi (VA)
Heathsville Northumberland (VA),678,Heathsville Northumberland (VA)
Henrico Tucker (VA),187,Henrico J.R. Tucker (VA)
Henrico Jr Tucker (VA),18,Henrico J.R. Tucker (VA)
Henrico J.R. Tucker (VA),10,Henrico J.R. Tucker (VA)
Herndon (VA),819,Herndon (VA)
Highland Springs (VA),1013,Highland Springs (VA)
Hillsville (VA),267,Hillsville (VA)
Hillsville Carroll County (VA),854,Hillsville Carroll County (VA)
Honaker (VA),800,Honaker (VA)
Hopewell (VA),1065,Hopewell (VA)
Hot Springs Bath County (VA),926,Hot Springs Bath County (VA)
Hurley (VA),736,Hurley (VA)
Independence (VA),368,Independence (VA)
Independence Grayson County (VA),429,Independence Grayson County (VA)
Isle of Wight Academy (VA),187,Isle of Wight Academy (VA)
Isle Of Wight Isle Of Academy (VA),15,Isle of Wight Academy (VA)
Jefferson Forest (VA),588,Jefferson Forest (VA)
Jonesville (VA),385,Jonesville (VA)
Jonesville Lee (VA),426,Jonesville Lee (VA)
Kenbridge (VA),176,Kenbridge (VA)
King & Queen Central (VA),536,King & Queen Central (VA)
King And Queen Court House King And (VA),11,King & Queen Central (VA)
King & Queen Court House Central (VA),2,King & Queen Central (VA)
King George (VA),742,King George (VA)
King William (VA),733,King William (VA)
Lancaster (VA),690,Lancaster (VA)
Lawrenceville Brunswick (VA),925,Lawrenceville Brunswick (VA)
Lawrenceville Brunswick Academy (VA),364,Lawrenceville Brunswick Academy (VA)
Lebanon (VA),869,Lebanon (VA)
Leesburg Heritage (VA),235,Leesburg Heritage (VA)
Leesburg LoudounCounty (VA),835,Leesburg Loudoun County (VA)
Leesburg Loudoun County (VA),9,Leesburg Loudoun County (VA)
Leesburg Tuscarora (VA),193,Leesburg Tuscarora (VA)
Lee-Springfield (VA),706,Lee-Springfield (VA)
Lexington (VA),632,Lexington (VA)
Lexington Rockbridge County (VA),526,Lexington Rockbridge County (VA)
Lorton South County (VA),251,Lorton South County (VA)
Lovingston Nelson County (VA),725,Lovingston Nelson County (VA)
Low Moor Central (VA),179,Low Moor Central (VA)
Luray (VA),931,Luray (VA)
Lynchburg Brookville (VA),902,Lynchburg Brookville (VA)
Lynchburg Glass (VA),1249,Lynchburg Glass (VA)
Lynchburg Heritage (VA),608,Lynchburg Heritage (VA)
Lynchburg Holy Cross Regional Catholic (VA),22,Lynchburg Holy Cross Regional Catholic (VA)
Lynchburg Holy CrossRegional Catholic (VA),1,Lynchburg Holy Cross Regional Catholic (VA)
Lynchburg Liberty Christian (VA),247,Lynchburg Liberty Christian (VA)
Lynchburg Virginia Episcopal School (VA),306,Lynchburg Virginia Episcopal School (VA)
Lynchburg Virginia Episcopal (VA),31,Lynchburg Virginia Episcopal School (VA)
Lynchburg Virginia Espicopal School (VA),2,Lynchburg Virginia Episcopal School (VA)
Lynchburg Virginia Episcopal School JV (VA),12,Lynchburg Virginia Episcopal School JV (VA)
Lynchburg Virginia Episcopal JV (VA),6,Lynchburg Virginia Episcopal School JV (VA)
Madison County (VA),859,Madison County (VA)
Manassas Charles J. Colgan (VA),65,Manassas Charles J. Colgan (VA)
Manassas Charles J (VA),17,Manassas Charles J. Colgan (VA)
Manassas Northern Virginia Kings (VA),67,Manassas Northern Virginia HomeSchool (VA)
Manassas Northern Virginia HomeSchool (VA),37,Manassas Northern Virginia HomeSchool (VA)
Manassas Northern Virginia (VA),14,Manassas Northern Virginia HomeSchool (VA)
Manassas Osbourn (VA),953,Manassas Osbourn (VA)
Manassas Osbourn Park (VA),856,Manassas Osbourn Park (VA)
Manassas Park (VA),514,Manassas Park (VA)
Manassas State Vocational (VA),4,Manassas State Voc (VA)
Manassas State Voc (VA),1,Manassas State Voc (VA)
Manassas Stonewall Jackson (VA),620,Manassas Stonewall Jackson (VA)
Marion (VA),1056,Marion (VA)
Marion Scarlet (VA),17,Marion (VA)
Martinsville (VA),1081,Martinsville (VA)
Martinsville Laurel Park (VA),350,Martinsville Laurel Park (VA)
Mathews (VA),735,Mathews (VA)
Max Meadows Fort Chiswell (VA),745,Max Meadows Fort Chiswell (VA)
McGuire's Prep School (VA),6,McGuire's Prep School (VA)
McGuire's University School (VA),1,McGuire's Prep School (VA)
McLean (VA),761,McLean (VA)
McLean Langley (VA),642,McLean Langley (VA)
McLean Potomac School (VA),216,McLean Potomac School (VA)
Meadowview (VA),179,Meadowview (VA)
Mechanicsville Atlee (VA),390,Mechanicsville Atlee (VA)
Mechanicsville Hanover (VA),264,Mechanicsville Hanover (VA)
Mechanicsville Lee-Davis (VA),773,Mechanicsville Lee-Davis (VA)
Midlothian (VA),719,Midlothian (VA)
Midlothian CloverHill (VA),566,Midlothian Clover Hill (VA)
Midlothian Clover Hill (VA),13,Midlothian Clover Hill (VA)
Midlothian Cosby (VA),208,Midlothian Cosby (VA)
Midlothian James River (VA),342,Midlothian James River (VA)
Midlothian Manchester (VA),847,Midlothian Manchester (VA)
Milford Caroline (VA),773,Milford Caroline (VA)
Mineral Louisa County (VA),856,Mineral Louisa County (VA)
Moneta Smith Mountain Lake Christian Academy (VA),17,Moneta Smith Mountain Lake Christian Academy (VA)
Moneta Smith Mountain (VA),13,Moneta Smith Mountain Lake Christian Academy (VA)
Moneta Staunton River (VA),642,Moneta Staunton River (VA)
Montross Washington & Lee (VA),763,Montross Washington & Lee (VA)
Morrison (VA),133,Morrison (VA)
Mount Jackson Stonewall Jackson (VA),1,Mount Jackson Stonewall Jackson (VA)
Mt. Jackson Stonewall Jackson (VA),1,Mount Jackson Stonewall Jackson (VA)
Nansemond-Suffolk Academy (VA),237,Nansemond-Suffolk Academy (VA)
Nansemond-Suffolk (VA),17,Nansemond-Suffolk Academy (VA)
Narrows (VA),997,Narrows (VA)
Naruna Campbell (VA),687,Naruna Campbell (VA)
Natural Bridge Camp (VA),24,Natural Bridge Boys Camp (VA)
Natural Bridge Boys Camp (VA),4,Natural Bridge Boys Camp (VA)
Natural Bridge Station (VA),502,Natural Bridge Station (VA)
New Castle (VA),132,New Castle (VA)
New Castle Craig County (VA),552,New Castle Craig County (VA)
New Kent (VA),733,New Kent (VA)
Newport News (VA),666,Newport News (VA)
Newport News Apprentices (VA),8,Newport News Apprentices (VA)
Navy Apprentice School (VA),1,Newport News Apprentices (VA)
Navy Yard Apprentices (VA),1,Newport News Apprentices (VA)
Newport News Apprentice (VA),1,Newport News Apprentices (VA)
Newport News Denbigh (VA),629,Newport News Denbigh (VA)
Newport News Hampton Roads Academy (VA),194,Newport News Hampton Roads Academy (VA)
Newport News Heritage (VA),313,Newport News Heritage (VA)
Newport News Homer L. Ferguson (VA),367,Newport News Homer L. Ferguson (VA)
Newport News Menchville (VA),571,Newport News Menchville (VA)
Newport News Warwick (VA),1030,Newport News Warwick (VA)
Newport News Woodside (VA),321,Newport News Woodside (VA)
Nickelsville Twin Springs (VA),607,Nickelsville Twin Springs (VA)
Nokesville Brentsville District (VA),659,Nokesville Brentsville District (VA)
Nokesville Kettle Run (VA),213,Nokesville Kettle Run (VA)
Nokesville Patriot (VA),152,Nokesville Patriot (VA)
Nora Ervinton (VA),568,Nora Ervinton (VA)
Norfolk Academy (VA),283,Norfolk Academy (VA)
NorfolkCatholic (VA),161,Norfolk Catholic (VA)
Norfolk Christian (VA),168,Norfolk Christian (VA)
Norfolk Douglas MacArthur Academy (VA),1,Norfolk Douglas MacArthur Academy (VA)
Norfolk DouglasMacArthur Academy (VA),1,Norfolk Douglas MacArthur Academy (VA)
Norfolk Granby (VA),917,Norfolk Granby (VA)
Norfolk Lake Taylor (VA),669,Norfolk Lake Taylor (VA)
Norfolk Maury (VA),1236,Norfolk Maury (VA)
Norfolk Muary (VA),1,Norfolk Maury (VA)
Norfolk Norview (VA),977,Norfolk Norview (VA)
Norfolk Saint Mary Academy (VA),2,Norfolk St. Mary Academy (VA)
Norfolk St. Mary Academy (VA),2,Norfolk St. Mary Academy (VA)
Norfolk Washington (VA),568,Norfolk Washington (VA)
North Stafford (VA),496,North Stafford (VA)
Norton (VA),242,Norton (VA)
Norton Burton (VA),1036,Norton Burton (VA)
Nottoway (VA),616,Nottoway (VA)
Oak Hall Arcadia (VA),472,Oak Hall Arcadia (VA)
Oakton Flint Hill (VA),224,Oakton Flint Hill (VA)
Oakton Flint Hill School (VA),1,Oakton Flint Hill (VA)
Oakwood Garden (VA),536,Oakwood Garden (VA)
Onley Nandua (VA),427,Onley Nandua (VA)
Orange County (VA),859,Orange County (VA)
Palmyra Fluvanna County (VA),917,Palmyra Fluvanna County (VA)
Park View-Sterling (VA),531,Park View-Sterling (VA)
Patrick Henry-Ashland (VA),395,Patrick Henry-Ashland (VA)
Patrick Henry Ashland (VA),10,Patrick Henry-Ashland (VA)
Patrick Henry-Glade Spring (VA),257,Patrick Henry-Glade Spring (VA)
