Alias_Name,GameCount,Standardized_Name
Martinsville Tabernacle (IN),2,Martinsville Tabernacle Christian (IN)
Martinsville Tabernacle Christian (IN),1,Martinsville Tabernacle Christian (IN)
Merrillville (IN),899,Merrillville (IN)
Merrillville Andrean (IN),767,Merrillville Andrean (IN)
Michigan City (IN),757,Michigan City (IN)
Michigan City Tigers (IN),1,Michigan City (IN)
Michigan City Elston (IN),203,Michigan City Elston (IN)
Michigan City Roger (IN),1,Michigan City Rogers (IN)
Michigan City Rogers (IN),215,Michigan City Rogers (IN)
Michigan City St. Mary (IN),3,Michigan City St. Mary's (IN)
Michigan City St. Mary's (IN),15,Michigan City St. Mary's (IN)
Michigantown Clinton Central (IN),559,Michigantown Clinton Central (IN)
Middlebury Northridge (IN),501,Middlebury Northridge (IN)
Middletown Shenandoah (IN),523,Middletown Shenandoah (IN)
Milan (IN),496,Milan (IN)
Mishawaka (IN),1204,Mishawaka (IN)
Mishawaka Marian (IN),581,Mishawaka Marian (IN)
Mishawaka Marion (IN),387,Mishawaka Marian (IN)
Mishawaka Penn (IN),823,Mishawaka Penn (IN)
Mitchell (IN),548,Mitchell (IN)
Monon North White (IN),500,Monon North White (IN)
Monroe Adams Central (IN),604,Monroe Adams Central (IN)
Monroeville Heritage (IN),520,Monroeville Heritage (IN)
Monrovia (IN),530,Monrovia (IN)
Montezuma Riverton Parke (IN),390,Montezuma Riverton Parke (IN)
Monticello Twin Lakes (IN),520,Monticello Twin Lakes (IN)
Mooresville (IN),554,Mooresville (IN)
Morocco North Newton (IN),531,Morocco North Newton (IN)
Muncie Central (IN),642,Muncie Central (IN)
Muncie Delta (IN),621,Muncie Delta (IN)
Muncie Southside (IN),374,Muncie Southside (IN)
Munster (IN),595,Munster (IN)
Nappanee (IN),101,Nappanee (IN)
Nappanee NorthWood (IN),662,Nappanee NorthWood (IN)
Nashville Brown County (IN),473,Nashville Brown County (IN)
New Albany (IN),1028,New Albany (IN)
New Carlisle New Prairie (IN),552,New Carlisle New Prairie (IN)
New Castle (IN),567,New Castle (IN)
New Haven (IN),647,New Haven (IN)
New Palestine (IN),567,New Palestine (IN)
Newburg Castle (IN),2,Newburgh Castle (IN)
Newburgh Castle (IN),769,Newburgh Castle (IN)
Noblesville (IN),560,Noblesville (IN)
Noblesville Guerin Catholic (IN),226,Noblesville Guerin Catholic (IN)
Noblesville Homeschoolers (IN),142,Noblesville Homeschoolers (IN)
North Carolina Deaf (IN),1,North Carolina School for the Deaf (NC)
North Judson-San Pierre (IN),623,North Judson-San Pierre (IN)
North Manchester (IN),525,North Manchester (IN)
North Vernon Jennings County (IN),505,North Vernon Jennings County (IN)
University of Notre Dame Fresh (IN),1,Notre Dame Univerity Frosh (IN)
University of Notre Dame Walsh Hall (IN),1,Notre Dame Univerity Walsh Hall (IN)
Notre Dame University Fresh (IN),3,Notre Dame University Frosh (IN)
Oakland City Wood Memorial (IN),750,Oakland City Wood Memorial (IN)
Ossian Norwell (IN),552,Ossian Norwell (IN)
Owensville (IN),113,Owensville (IN)
Oxford Benton Central (IN),483,Oxford Benton Central (IN)
Paoli (IN),526,Paoli (IN)
Parker City Monroe Central (IN),173,Parker City Monroe Central (IN)
Pekin Eastern (IN),190,Pekin Eastern (IN)
Pendleton Heights (IN),505,Pendleton Heights (IN)
Peru (IN),616,Peru (IN)
Alumni Peru (IN),1,Peru Alumni (IN)
Petersburg (IN),179,Petersburg (IN)
Petersburg Pike Central (IN),529,Petersburg Pike Central (IN)
Plainfield (IN),526,Plainfield (IN)
Plainfield Charl. (IN),1,Plainfield Charlton School for Boys (IN)
Plainfield Charlton School for Boys (IN),5,Plainfield Charlton School for Boys (IN)
Plymouth (IN),756,Plymouth (IN)
Plymouth Pilgrims (IN),20,Plymouth (IN)
Poneto Southern Wells (IN),518,Poneto Southern Wells (IN)
Portage (IN),845,Portage (IN)
Portland Jay County (IN),478,Portland Jay County (IN)
Poseyville North Posey (IN),670,Poseyville North Posey (IN)
Princeton (IN),1118,Princeton (IN)
Ramsey North Harrison (IN),446,Ramsey North Harrison (IN)
Rensselaer Central (IN),681,Rensselaer Central (IN)
Richmond (IN),621,Richmond (IN)
Roachdale North Putnam (IN),502,Roachdale North Putnam (IN)
Rochester (IN),665,Rochester (IN)
Rockport South Spencer (IN),638,Rockport South Spencer (IN)
Rockville (IN),430,Rockville (IN)
Royal Center Pioneer (IN),525,Royal Center Pioneer (IN)
Rushville (IN),515,Rushville (IN)
Russiaville Western (IN),513,Russiaville Western (IN)
